index;lat;long;time;100m_ucomponent_wind;100m_vcomponent_wind;velocita_vento
1050;21,76000023;159,3200073;13/02/2019 18:00;-5,019185;-6,5742774;8,271235784
1051;21,76000023;159,3200073;13/02/2019 19:00;-5,2222824;-6,29367;8,178173117
1052;21,76000023;159,3200073;13/02/2019 20:00;-5,4489584;-6,1204014;8,194538483
1053;21,76000023;159,3200073;13/02/2019 21:00;-5,7833457;-5,6560726;8,089390876
1054;21,76000023;159,3200073;13/02/2019 22:00;-5,2908745;-4,587514;7,00275929
1055;21,76000023;159,3200073;13/02/2019 23:00;-5,4173417;-4,2462025;6,883155291
1056;21,76000023;159,3200073;14/02/2019 00:00;-5,123145;-4,1734376;6,607888929
1057;21,76000023;159,3200073;14/02/2019 01:00;-4,8026905;-4,3286157;6,465504614
1058;21,76000023;159,3200073;14/02/2019 02:00;-4,4709826;-4,4460044;6,305286713
1059;21,76000023;159,3200073;14/02/2019 03:00;-4,098548;-4,63053;6,183842154
1060;21,76000023;159,3200073;14/02/2019 04:00;-3,7480845;-5,013249;6,259457082
1061;21,76000023;159,3200073;14/02/2019 05:00;-3,658593;-5,491246;6,598415368
1062;21,76000023;159,3200073;14/02/2019 06:00;-3,7705913;-5,9278355;7,025424718
1063;21,76000023;159,3200073;14/02/2019 07:00;-3,9677942;-6,3949785;7,525898008
1064;21,76000023;159,3200073;14/02/2019 08:00;-4,083544;-6,6466403;7,800843472
1065;21,76000023;159,3200073;14/02/2019 09:00;-4,286105;-7,0691595;8,26702559
1066;21,76000023;159,3200073;14/02/2019 10:00;-4,399175;-7,2858458;8,510951163
1067;21,76000023;159,3200073;14/02/2019 11:00;-4,604416;-7,5455484;8,839454019
1068;21,76000023;159,3200073;14/02/2019 12:00;-4,8369865;-7,6842437;9,079870023
1069;21,76000023;159,3200073;14/02/2019 13:00;-4,9784584;-7,8269596;9,276116893
1070;21,76000023;159,3200073;14/02/2019 14:00;-4,659611;-8,520036;9,710972563
1071;21,76000023;159,3200073;14/02/2019 15:00;-4,564761;-8,988384;10,08107583
1072;21,76000023;159,3200073;14/02/2019 16:00;-4,434543;-9,190196;10,20415965
1073;21,76000023;159,3200073;14/02/2019 17:00;-4,468303;-8,967881;10,01941222
1074;21,76000023;159,3200073;14/02/2019 18:00;-4,626387;-8,23581;9,446270324
1075;21,76000023;159,3200073;14/02/2019 19:00;-4,658004;-7,6271577;8,937031713
1076;21,76000023;159,3200073;14/02/2019 20:00;-4,692836;-7,260921;8,645442932
1077;21,76000023;159,3200073;14/02/2019 21:00;-4,807513;-6,8215175;8,345374902
1078;21,76000023;159,3200073;14/02/2019 22:00;-4,251809;-4,9231973;6,505055836
1079;21,76000023;159,3200073;14/02/2019 23:00;-4,063716;-4,3720336;5,968958496
1080;21,76000023;159,3200073;15/02/2019 00:00;-3,7164679;-4,3073087;5,689028202
1081;21,76000023;159,3200073;15/02/2019 01:00;-3,279728;-4,238564;5,35929478
1082;21,76000023;159,3200073;15/02/2019 02:00;-2,722416;-4,4435925;5,211243919
1083;21,76000023;159,3200073;15/02/2019 03:00;-2,1447403;-5,161191;5,589078949
1084;21,76000023;159,3200073;15/02/2019 04:00;-1,688173;-6,483824;6,699992667
1085;21,76000023;159,3200073;15/02/2019 05:00;-1,6372647;-8,127667;8,290935204
1086;21,76000023;159,3200073;15/02/2019 06:00;-2,347302;-8,9706955;9,272712895
1087;21,76000023;159,3200073;15/02/2019 07:00;-3,25347;-9,457537;10,00150354
1088;21,76000023;159,3200073;15/02/2019 08:00;-4,229302;-9,438642;10,34286992
1089;21,76000023;159,3200073;15/02/2019 09:00;-5,2571144;-9,106577;10,51508424
1090;21,76000023;159,3200073;15/02/2019 10:00;-5,607578;-9,35663;10,90832049
1091;21,76000023;159,3200073;15/02/2019 11:00;-6,3406577;-9,395225;11,33464569
1092;21,76000023;159,3200073;15/02/2019 12:00;-6,779005;-9,365073;11,56112023
1093;21,76000023;159,3200073;15/02/2019 13:00;-7,285409;-8,894714;11,49752675
1094;21,76000023;159,3200073;15/02/2019 14:00;-7,647126;-8,256312;11,25367602
1095;21,76000023;159,3200073;15/02/2019 15:00;-7,7853823;-7,7545967;10,98844609
1096;21,76000023;159,3200073;15/02/2019 16:00;-7,80521;-7,4008226;10,75609029
1097;21,76000023;159,3200073;15/02/2019 17:00;-7,917744;-7,193784;10,6977193
1098;21,76000023;159,3200073;15/02/2019 18:00;-7,9445376;-7,0932803;10,65036634
1099;21,76000023;159,3200073;15/02/2019 19:00;-8,167463;-7,0751896;10,80582064
1100;21,76000023;159,3200073;15/02/2019 20:00;-8,334656;-7,0522747;10,91792421
1101;21,76000023;159,3200073;15/02/2019 21:00;-8,637962;-6,928856;11,07354654
1102;21,76000023;159,3200073;15/02/2019 22:00;-8,318581;-6,2514586;10,40574478
1103;21,76000023;159,3200073;15/02/2019 23:00;-8,681369;-5,8928604;10,49247213
1104;21,76000023;159,3200073;16/02/2019 00:00;-8,991642;-5,457879;10,51846324
1105;21,76000023;159,3200073;16/02/2019 01:00;-9,008254;-4,918373;10,26348055
1106;21,76000023;159,3200073;16/02/2019 02:00;-8,854457;-4,305701;9,845835153
1107;21,76000023;159,3200073;16/02/2019 03:00;-8,896791;-3,4075966;9,527045958
1108;21,76000023;159,3200073;16/02/2019 04:00;-9,012541;-2,6686912;9,399351467
1109;21,76000023;159,3200073;16/02/2019 05:00;-9,098817;-2,4576328;9,424883542
1110;21,76000023;159,3200073;16/02/2019 06:00;-9,120789;-2,2011464;9,382634889
1111;21,76000023;159,3200073;16/02/2019 07:00;-9,145974;-1,7653611;9,314791475
1112;21,76000023;159,3200073;16/02/2019 08:00;-9,073631;-1,2728913;9,162479565
1113;21,76000023;159,3200073;16/02/2019 09:00;-8,952522;-0,6570027;8,976597502
1114;21,76000023;159,3200073;16/02/2019 10:00;-8,176037;-1,2849518;8,276393064
1115;21,76000023;159,3200073;16/02/2019 11:00;-8,055464;-0,97821355;8,114641212
1116;21,76000023;159,3200073;16/02/2019 12:00;-7,896309;-0,44835642;7,909027709
1117;21,76000023;159,3200073;16/02/2019 13:00;-7,6942835;0,059389897;7,694512703
1118;21,76000023;159,3200073;16/02/2019 14:00;-7,451531;0,51728624;7,469464459
1119;21,76000023;159,3200073;16/02/2019 15:00;-7,1509037;1,0298567;7,2246819
1120;21,76000023;159,3200073;16/02/2019 16:00;-6,5769796;1,5078539;6,747613211
1121;21,76000023;159,3200073;16/02/2019 17:00;-6,0764704;1,188251;6,191561432
1122;21,76000023;159,3200073;16/02/2019 18:00;-5,506833;0,45577773;5,525662225
1123;21,76000023;159,3200073;16/02/2019 19:00;-5,0663424;-0,22483546;5,071328849
1124;21,76000023;159,3200073;16/02/2019 20:00;-5,015434;-0,9842438;5,111097149
1125;21,76000023;159,3200073;16/02/2019 21:00;-5,3396397;-1,4747034;5,539539895
1126;21,76000023;159,3200073;16/02/2019 22:00;-5,1301117;-1,2769115;5,286638727
1127;21,76000023;159,3200073;16/02/2019 23:00;-5,346606;-0,8724833;5,41732617
1128;21,76000023;159,3200073;17/02/2019 00:00;-5,595253;-1,085954;5,699662466
1129;21,76000023;159,3200073;17/02/2019 01:00;-5,865335;-1,012385;5,952065024
1130;21,76000023;159,3200073;17/02/2019 02:00;-5,8535457;-0,60072047;5,884289451
1131;21,76000023;159,3200073;17/02/2019 03:00;-5,9210663;0,044917323;5,921236669
1132;21,76000023;159,3200073;17/02/2019 04:00;-5,9023104;0,337183;5,91193373
1133;21,76000023;159,3200073;17/02/2019 05:00;-5,820857;0,24753341;5,826117833
1134;21,76000023;159,3200073;17/02/2019 06:00;-5,821929;-0,007746786;5,821934154
1135;21,76000023;159,3200073;17/02/2019 07:00;-5,924817;-0,1858399;5,927730843
1136;21,76000023;159,3200073;17/02/2019 08:00;-6,12202;-0,23247376;6,126432317
1137;21,76000023;159,3200073;17/02/2019 09:00;-6,6868343;-0,002922595;6,686834939
1138;21,76000023;159,3200073;17/02/2019 10:00;-7,0469437;0,7665362;7,088511357
1139;21,76000023;159,3200073;17/02/2019 11:00;-7,5924664;1,3325748;7,708521365
1140;21,76000023;159,3200073;17/02/2019 12:00;-7,9273896;1,8744925;8,145994599
1141;21,76000023;159,3200073;17/02/2019 13:00;-7,8898783;2,0489674;8,151591685
1142;21,76000023;159,3200073;17/02/2019 14:00;-7,583893;1,9034376;7,819111697
1143;21,76000023;159,3200073;17/02/2019 15:00;-7,392585;1,8680602;7,624956517
1144;21,76000023;159,3200073;17/02/2019 16:00;-7,2227116;1,9098699;7,470954818
1145;21,76000023;159,3200073;17/02/2019 17:00;-7,0908856;1,813788;7,319186123
1146;21,76000023;159,3200073;17/02/2019 18:00;-7,0490875;1,7165002;7,255067713
1147;21,76000023;159,3200073;17/02/2019 19:00;-7,1562624;1,4588078;7,30343835
1148;21,76000023;159,3200073;17/02/2019 20:00;-7,285945;1,0925713;7,367408404
1149;21,76000023;159,3200073;17/02/2019 21:00;-7,442957;0,61377007;7,468220846
1150;21,76000023;159,3200073;17/02/2019 22:00;-7,4156275;0,3496455;7,423865785
1151;21,76000023;159,3200073;17/02/2019 23:00;-7,2409315;0,37577653;7,250675623
1152;21,76000023;159,3200073;18/02/2019 00:00;-7,299342;0,7954813;7,342559781
1153;21,76000023;159,3200073;18/02/2019 01:00;-7,3657904;0,9578959;7,427814805
1154;21,76000023;159,3200073;18/02/2019 02:00;-6,6530743;0,42080233;6,666368745
1155;21,76000023;159,3200073;18/02/2019 03:00;-6,003591;-0,071265325;6,004013961
1156;21,76000023;159,3200073;18/02/2019 04:00;-5,4864697;-0,6867519;5,529283673
1157;21,76000023;159,3200073;18/02/2019 05:00;-5,3278503;-1,314701;5,487661391
1158;21,76000023;159,3200073;18/02/2019 06:00;-5,363754;-1,8031505;5,658728541
1159;21,76000023;159,3200073;18/02/2019 07:00;-5,895344;-1,9490824;6,20918699
1160;21,76000023;159,3200073;18/02/2019 08:00;-6,307969;-2,2003424;6,680716996
1161;21,76000023;159,3200073;18/02/2019 09:00;-6,048605;-2,9094987;6,711989655
1162;21,76000023;159,3200073;18/02/2019 10:00;-6,090403;-2,2771275;6,50217797
1163;21,76000023;159,3200073;18/02/2019 11:00;-6,0234184;-2,238936;6,426072178
1164;21,76000023;159,3200073;18/02/2019 12:00;-5,9709024;-2,238936;6,376873049
1165;21,76000023;159,3200073;18/02/2019 13:00;-6,029313;-2,2489862;6,435103277
1166;21,76000023;159,3200073;18/02/2019 14:00;-5,829967;-2,3551185;6,287694201
1167;21,76000023;159,3200073;18/02/2019 15:00;-5,4441357;-3,018043;6,224724658
1168;21,76000023;159,3200073;18/02/2019 16:00;-5,189058;-3,7850897;6,422867503
1169;21,76000023;159,3200073;18/02/2019 17:00;-5,46825;-4,511131;7,088868807
1170;21,76000023;159,3200073;18/02/2019 18:00;-5,5866785;-5,193754;7,627978584
1171;21,76000023;159,3200073;18/02/2019 19:00;-5,470929;-5,781502;7,95970034
1172;21,76000023;159,3200073;18/02/2019 20:00;-5,706715;-6,1272354;8,373148138
1173;21,76000023;159,3200073;18/02/2019 21:00;-6,1096945;-6,768853;9,118428473
1174;21,76000023;159,3200073;18/02/2019 22:00;-6,311185;-7,110567;9,507429682
1175;21,76000023;159,3200073;18/02/2019 23:00;-6,7897224;-7,437808;10,07081517
1176;21,76000023;159,3200073;19/02/2019 00:00;-6,973529;-7,835402;10,489215
1177;21,76000023;159,3200073;19/02/2019 01:00;-7,1144643;-8,218925;10,87043377
1178;21,76000023;159,3200073;19/02/2019 02:00;-7,4354544;-8,414707;11,22912624
1179;21,76000023;159,3200073;19/02/2019 03:00;-8,009914;-8,1899805;11,45576287
1180;21,76000023;159,3200073;19/02/2019 04:00;-8,457909;-7,2818255;11,16069923
1181;21,76000023;159,3200073;19/02/2019 05:00;-8,155674;-8,187166;11,55615444
1182;21,76000023;159,3200073;19/02/2019 06:00;-8,358234;-8,6800375;12,050026
1183;21,76000023;159,3200073;19/02/2019 07:00;-9,461606;-7,792788;12,25763162
1184;21,76000023;159,3200073;19/02/2019 08:00;-9,980871;-7,006043;12,19436035
1185;21,76000023;159,3200073;19/02/2019 09:00;-10,268637;-7,1278534;12,500048
1186;21,76000023;159,3200073;19/02/2019 10:00;-10,135739;-7,3988123;12,54892938
1187;21,76000023;159,3200073;19/02/2019 11:00;-10,711271;-7,1736836;12,89158884
1188;21,76000023;159,3200073;19/02/2019 12:00;-11,055304;-7,2544885;13,22298567
1189;21,76000023;159,3200073;19/02/2019 13:00;-11,604042;-7,0776014;13,59213862
1190;21,76000023;159,3200073;19/02/2019 14:00;-11,8221445;-7,212679;13,84867643
1191;21,76000023;159,3200073;19/02/2019 15:00;-11,807676;-7,207453;13,8336037
1192;21,76000023;159,3200073;19/02/2019 16:00;-11,689247;-7,5077586;13,89262159
1193;21,76000023;159,3200073;19/02/2019 17:00;-11,745514;-7,707963;14,04883599
1194;21,76000023;159,3200073;19/02/2019 18:00;-11,888594;-7,111773;13,85337441
1195;21,76000023;159,3200073;19/02/2019 19:00;-11,912171;-6,4287477;13,53619647
1196;21,76000023;159,3200073;19/02/2019 20:00;-11,793207;-6,1790957;13,31393837
1197;21,76000023;159,3200073;19/02/2019 21:00;-11,959329;-6,111557;13,43043853
1198;21,76000023;159,3200073;19/02/2019 22:00;-11,355931;-6,710159;13,19027682
1199;21,76000023;159,3200073;19/02/2019 23:00;-11,6838875;-6,3286457;13,28777572
1200;21,76000023;159,3200073;20/02/2019 00:00;-11,895559;-5,4795876;13,096954
1201;21,76000023;159,3200073;20/02/2019 01:00;-11,724615;-5,044606;12,7638022
1202;21,76000023;159,3200073;20/02/2019 02:00;-11,341999;-4,4998746;12,20204133
1203;21,76000023;159,3200073;20/02/2019 03:00;-10,970636;-3,8968503;11,64217748
1204;21,76000023;159,3200073;20/02/2019 04:00;-10,38653;-3,1744273;10,8608008
1205;21,76000023;159,3200073;20/02/2019 05:00;-9,6791725;-3,0582447;10,15082464
1206;21,76000023;159,3200073;20/02/2019 06:00;-9,31156;-2,8849757;9,748242633
1207;21,76000023;159,3200073;20/02/2019 07:00;-8,95681;-2,6429622;9,338613097
1208;21,76000023;159,3200073;20/02/2019 08:00;-9,021114;-2,6023586;9,388970555
1209;21,76000023;159,3200073;20/02/2019 09:00;-8,955202;-2,3036606;9,246755919
1210;21,76000023;159,3200073;20/02/2019 10:00;-9,06077;-2,0037565;9,279687123
1211;21,76000023;159,3200073;20/02/2019 11:00;-8,719952;-1,2049506;8,80281028
1212;21,76000023;159,3200073;20/02/2019 12:00;-8,21837;-0,95328856;8,273473547
1213;21,76000023;159,3200073;20/02/2019 13:00;-7,6932116;-1,0907781;7,770154541
1214;21,76000023;159,3200073;20/02/2019 14:00;-7,424737;-1,1631409;7,515292161
1215;21,76000023;159,3200073;20/02/2019 15:00;-6,9767437;-1,1824378;7,076235709
1216;21,76000023;159,3200073;20/02/2019 16:00;-6,3856716;-1,1872619;6,49510528
1217;21,76000023;159,3200073;20/02/2019 17:00;-5,837469;-1,1868598;5,956901922
1218;21,76000023;159,3200073;20/02/2019 18:00;-5,47736;-1,2531925;5,618893486
1219;21,76000023;159,3200073;20/02/2019 19:00;-5,330529;-1,4847538;5,53344678
1220;21,76000023;159,3200073;20/02/2019 20:00;-5,375007;-1,7613409;5,656237443
1221;21,76000023;159,3200073;20/02/2019 21:00;-5,46825;-1,7842557;5,751984568
1222;21,76000023;159,3200073;20/02/2019 22:00;-4,963454;-1,2994244;5,130728933
1223;21,76000023;159,3200073;20/02/2019 23:00;-4,879321;-0,81298494;4,946586493
1224;21,76000023;159,3200073;21/02/2019 00:00;-4,729275;-0,362727;4,743164861
1225;21,76000023;159,3200073;21/02/2019 01:00;-4,3053966;-0,072069354;4,305999753
1226;21,76000023;159,3200073;21/02/2019 02:00;-3,9635072;0,22260842;3,969753624
1227;21,76000023;159,3200073;21/02/2019 03:00;-3,789347;0,8224164;3,877566172
1228;21,76000023;159,3200073;21/02/2019 04:00;-3,3445692;1,3442333;3,604595164
1229;21,76000023;159,3200073;21/02/2019 05:00;-2,5846953;1,4821248;2,979487157
1230;21,76000023;159,3200073;21/02/2019 06:00;-2,050426;1,385641;2,474721755
1231;21,76000023;159,3200073;21/02/2019 07:00;-1,8285728;1,2397091;2,209198302
1232;21,76000023;159,3200073;21/02/2019 08:00;-1,8066018;1,088551;2,109206804
1233;21,76000023;159,3200073;21/02/2019 09:00;-1,8392904;0,64593136;1,949414399
1234;21,76000023;159,3200073;21/02/2019 10:00;-1,9834414;-0,1556887;1,989542349
1235;21,76000023;159,3200073;21/02/2019 11:00;-1,8130324;0,102405615;1,815922188
1236;21,76000023;159,3200073;21/02/2019 12:00;-1,5911794;0,63507694;1,713235128
1237;21,76000023;159,3200073;21/02/2019 13:00;-1,3982635;0,9980974;1,717946226
1238;21,76000023;159,3200073;21/02/2019 14:00;-1,2305341;1,1978995;1,717316914
1239;21,76000023;159,3200073;21/02/2019 15:00;-1,178554;1,0499575;1,578417018
1240;21,76000023;159,3200073;21/02/2019 16:00;-1,1962378;0,85658777;1,471301289
1241;21,76000023;159,3200073;21/02/2019 17:00;-1,2428591;0,76573217;1,459809747
1242;21,76000023;159,3200073;21/02/2019 18:00;-1,0665557;0,81558216;1,342652346
1243;21,76000023;159,3200073;21/02/2019 19:00;-0,8350568;0,48472288;0,965544473
1244;21,76000023;159,3200073;21/02/2019 20:00;-0,65446615;0,12934071;0,667124397
1245;21,76000023;159,3200073;21/02/2019 21:00;-0,78093314;-0,2984044;0,836003442
1246;21,76000023;159,3200073;21/02/2019 22:00;0,4140725;0,13898909;0,436776834
1247;21,76000023;159,3200073;21/02/2019 23:00;0,518033;-0,58222777;0,779324942
1248;21,76000023;159,3200073;22/02/2019 00:00;0,6718297;-1,3536966;1,51124109
1249;21,76000023;159,3200073;22/02/2019 01:00;1,0105038;-2,3458722;2,554258074
1250;21,76000023;159,3200073;22/02/2019 02:00;0,9001131;-2,98749;3,120144242
1251;21,76000023;159,3200073;22/02/2019 03:00;0,5592952;-3,5326238;3,576624391
1252;21,76000023;159,3200073;22/02/2019 04:00;0,113981724;-3,7336316;3,735371034
1253;21,76000023;159,3200073;22/02/2019 05:00;-0,43529248;-4,1919303;4,214470214
1254;21,76000023;159,3200073;22/02/2019 06:00;-1,0949571;-4,4500246;4,58275572
1255;21,76000023;159,3200073;22/02/2019 07:00;-1,6967471;-4,658671;4,958040561
1256;21,76000023;159,3200073;22/02/2019 08:00;-2,1216974;-4,6759577;5,134800899
1257;21,76000023;159,3200073;22/02/2019 09:00;-2,6061306;-5,1712413;5,790824923
1258;21,76000023;159,3200073;22/02/2019 10:00;-2,6816893;-5,9246197;6,503274259
1259;21,76000023;159,3200073;22/02/2019 11:00;-2,95713;-5,9716554;6,66372914
1260;21,76000023;159,3200073;22/02/2019 12:00;-3,2834792;-5,760195;6,630315384
1261;21,76000023;159,3200073;22/02/2019 13:00;-3,4008362;-5,6066246;6,557432902
1262;21,76000023;159,3200073;22/02/2019 14:00;-3,5358772;-5,582906;6,608423941
1263;21,76000023;159,3200073;22/02/2019 15:00;-3,7641609;-5,657681;6,795458894
1264;21,76000023;159,3200073;22/02/2019 16:00;-4,0353146;-5,6994905;6,983405751
1265;21,76000023;159,3200073;22/02/2019 17:00;-4,338085;-5,217071;6,785043204
1266;21,76000023;159,3200073;22/02/2019 18:00;-4,543326;-4,5272117;6,413848838
1267;21,76000023;159,3200073;22/02/2019 19:00;-4,915225;-4,3523345;6,565230567
1268;21,76000023;159,3200073;22/02/2019 20:00;-5,383581;-4,2417803;6,853878063
1269;21,76000023;159,3200073;22/02/2019 21:00;-5,898559;-3,8731313;7,056496606
1270;21,76000023;159,3200073;22/02/2019 22:00;-6,082901;-3,1382458;6,8447258
1271;21,76000023;159,3200073;22/02/2019 23:00;-6,2988596;-2,7466822;6,871673404
1272;21,76000023;159,3200073;23/02/2019 00:00;-6,4783783;-2,1480803;6,825220463
1273;21,76000023;159,3200073;23/02/2019 01:00;-6,335835;-1,6540025;6,548169929
1274;21,76000023;159,3200073;23/02/2019 02:00;-6,3031464;-1,514503;6,482543781
1275;21,76000023;159,3200073;23/02/2019 03:00;-6,309041;-1,3673651;6,455515909
1276;21,76000023;159,3200073;23/02/2019 04:00;-6,151493;-0,87087524;6,212832672
1277;21,76000023;159,3200073;23/02/2019 05:00;-6,0228825;-0,36433506;6,033892081
1278;21,76000023;159,3200073;23/02/2019 06:00;-6,0952263;-0,09498427;6,095966343
1279;21,76000023;159,3200073;23/02/2019 07:00;-6,3931737;0,039691113;6,393296907
1280;21,76000023;159,3200073;23/02/2019 08:00;-6,4558716;0,5088439;6,475893778
1281;21,76000023;159,3200073;23/02/2019 09:00;-6,3406577;1,5187082;6,520001125
1282;21,76000023;159,3200073;23/02/2019 10:00;-6,657897;0,95668983;6,726280391
1283;21,76000023;159,3200073;23/02/2019 11:00;-6,1970425;1,6513735;6,413296359
1284;21,76000023;159,3200073;23/02/2019 12:00;-5,9451804;2,1297727;6,315148592
1285;21,76000023;159,3200073;23/02/2019 13:00;-5,743155;2,310278;6,190413055
1286;21,76000023;159,3200073;23/02/2019 14:00;-5,3128457;2,288569;5,784797101
1287;21,76000023;159,3200073;23/02/2019 15:00;-4,7153425;2,3488715;5,267983695
1288;21,76000023;159,3200073;23/02/2019 16:00;-4,569584;2,5603318;5,237976409
1289;21,76000023;159,3200073;23/02/2019 17:00;-4,5411825;2,8337028;5,352775921
1290;21,76000023;159,3200073;23/02/2019 18:00;-4,483844;3,1078777;5,455617363
1291;21,76000023;159,3200073;23/02/2019 19:00;-4,539575;3,6654742;5,834675851
1292;21,76000023;159,3200073;23/02/2019 20:00;-4,748567;4,370208;6,453495682
1293;21,76000023;159,3200073;23/02/2019 21:00;-4,535824;4,914136;6,687483233
1294;21,76000023;159,3200073;23/02/2019 22:00;-3,0417986;4,9885087;5,842752585
1295;21,76000023;159,3200073;23/02/2019 23:00;-2,3606987;5,0568514;5,5807387
1296;21,76000023;159,3200073;24/02/2019 00:00;-1,7299714;5,065294;5,352569883
1297;21,76000023;159,3200073;24/02/2019 01:00;-1,2289264;5,015042;5,163420025
1298;21,76000023;159,3200073;24/02/2019 02:00;-0,46315813;4,5141296;4,537827839
1299;21,76000023;159,3200073;24/02/2019 03:00;0,14613438;3,7322087;3,735068545
1300;21,76000023;159,3200073;24/02/2019 04:00;0,35780573;3,0813446;3,10204924
1301;21,76000023;159,3200073;24/02/2019 05:00;0,4821291;2,0710783;2,126455688
1302;21,76000023;159,3200073;24/02/2019 06:00;0,37441778;1,1681502;1,226688047
1303;21,76000023;159,3200073;24/02/2019 07:00;0,001447439;0,56995034;0,569952178
1304;21,76000023;159,3200073;24/02/2019 08:00;-0,77557445;0,5341709;0,941729408
1305;21,76000023;159,3200073;24/02/2019 09:00;-1,4593534;0,586835;1,572923286
1306;21,76000023;159,3200073;24/02/2019 10:00;-1,810353;0,7633201;1,96469732
1307;21,76000023;159,3200073;24/02/2019 11:00;-2,390172;0,437687;2,429916068
1308;21,76000023;159,3200073;24/02/2019 12:00;-2,7770753;-0,33136973;2,796775486
1309;21,76000023;159,3200073;24/02/2019 13:00;-3,0155406;-0,9126849;3,150631498
1310;21,76000023;159,3200073;24/02/2019 14:00;-3,252934;-1,3014345;3,503614044
1311;21,76000023;159,3200073;24/02/2019 15:00;-3,3944056;-1,5257595;3,721549601
1312;21,76000023;159,3200073;24/02/2019 16:00;-3,5776756;-1,6966163;3,959579469
1313;21,76000023;159,3200073;24/02/2019 17:00;-4,130165;-1,6218413;4,437187412
1314;21,76000023;159,3200073;24/02/2019 18:00;-4,9093304;-1,3424401;5,089564854
1315;21,76000023;159,3200073;24/02/2019 19:00;-5,2485404;-1,2415341;5,393383284
1316;21,76000023;159,3200073;24/02/2019 20:00;-5,925353;-0,7088628;5,967603761
1317;21,76000023;159,3200073;24/02/2019 21:00;-6,5233917;0,08230481;6,523910894
1318;21,76000023;159,3200073;24/02/2019 22:00;-6,0952263;0,49959746;6,11566687
1319;21,76000023;159,3200073;24/02/2019 23:00;-6,2168703;1,3164942;6,354733142
1320;21,76000023;159,3200073;25/02/2019 00:00;-6,2720656;1,986253;6,579058281
1321;21,76000023;159,3200073;25/02/2019 01:00;-6,2522383;2,3524895;6,68017145
1322;21,76000023;159,3200073;25/02/2019 02:00;-6,325653;2,2668602;6,719564052
1323;21,76000023;159,3200073;25/02/2019 03:00;-6,113446;1,9098699;6,404828259
1324;21,76000023;159,3200073;25/02/2019 04:00;-6,1723924;1,8053458;6,430995366
1325;21,76000023;159,3200073;25/02/2019 05:00;-6,3862076;1,7205204;6,613912455
1326;21,76000023;159,3200073;25/02/2019 06:00;-6,729705;1,6220264;6,922420027
1327;21,76000023;159,3200073;25/02/2019 07:00;-7,103211;1,6252425;7,286770183
1328;21,76000023;159,3200073;25/02/2019 08:00;-7,3706136;1,6863489;7,561065894
1329;21,76000023;159,3200073;25/02/2019 09:00;-7,8132477;1,6188103;7,97918457
1330;21,76000023;159,3200073;25/02/2019 10:00;-7,474038;1,940021;7,721717782
1331;21,76000023;159,3200073;25/02/2019 11:00;-7,5244102;1,8953973;7,759463885
1332;21,76000023;159,3200073;25/02/2019 12:00;-7,8320036;1,5247386;7,979041809
1333;21,76000023;159,3200073;25/02/2019 13:00;-7,82075;1,437099;7,951690644
1334;21,76000023;159,3200073;25/02/2019 14:00;-7,665346;1,461622;7,803452324
1335;21,76000023;159,3200073;25/02/2019 15:00;-7,47243;1,9641421;7,726258104
1336;21,76000023;159,3200073;25/02/2019 16:00;-7,3432837;2,4184203;7,731272356
1337;21,76000023;159,3200073;25/02/2019 17:00;-7,2543283;2,3094738;7,613077454
1338;21,76000023;159,3200073;25/02/2019 18:00;-7,6219397;2,3142982;7,965547122
1339;21,76000023;159,3200073;25/02/2019 19:00;-8,503458;2,8859649;8,979843616
1340;21,76000023;159,3200073;25/02/2019 20:00;-8,727454;3,0126;9,232779218
1341;21,76000023;159,3200073;25/02/2019 21:00;-8,536146;3,186271;9,111427518
1342;21,76000023;159,3200073;25/02/2019 22:00;-7,5876436;3,712912;8,447369467
1343;21,76000023;159,3200073;25/02/2019 23:00;-7,3138103;4,040153;8,355516583
1344;21,76000023;159,3200073;26/02/2019 00:00;-6,970849;3,8785427;7,977206858
1345;21,76000023;159,3200073;26/02/2019 01:00;-6,4596224;3,7486913;7,468561308
1346;21,76000023;159,3200073;26/02/2019 02:00;-5,99984;3,540447;6,966551872
1347;21,76000023;159,3200073;26/02/2019 03:00;-5,995017;3,5935133;6,98953265
1348;21,76000023;159,3200073;26/02/2019 04:00;-6,3219023;3,9521115;7,455577375
1349;21,76000023;159,3200073;26/02/2019 05:00;-6,719523;4,545085;8,112323157
1350;21,76000023;159,3200073;26/02/2019 06:00;-7,005681;4,7625756;8,471227338
1351;21,76000023;159,3200073;26/02/2019 07:00;-6,894219;4,5080996;8,237306454
1352;21,76000023;159,3200073;26/02/2019 08:00;-6,936017;4,1824665;8,099466516
1353;21,76000023;159,3200073;26/02/2019 09:00;-6,8299136;3,9179404;7,873879397
1354;21,76000023;159,3200073;26/02/2019 10:00;-6,8229475;3,9448755;7,88128513
1355;21,76000023;159,3200073;26/02/2019 11:00;-6,3465524;4,0795503;7,544631072
1356;21,76000023;159,3200073;26/02/2019 12:00;-5,9698305;4,289001;7,350809872
1357;21,76000023;159,3200073;26/02/2019 13:00;-5,686352;4,5804625;7,301728274
1358;21,76000023;159,3200073;26/02/2019 14:00;-5,38894;4,8071995;7,221484706
1359;21,76000023;159,3200073;26/02/2019 15:00;-4,932909;5,07655;7,078485085
1360;21,76000023;159,3200073;26/02/2019 16:00;-4,5599384;5,2767544;6,974035791
