index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction
1753,41.0,6.0,2019-03-15 01:00:00,2.4997702,6.782347,310.49164
1754,41.0,6.0,2019-03-15 02:00:00,2.7021575,6.8449507,312.3468
1755,41.0,6.0,2019-03-15 03:00:00,2.975718,6.9999504,315.5851
1756,41.0,6.0,2019-03-15 04:00:00,3.2274885,7.190778,318.82892
1757,41.0,6.0,2019-03-15 05:00:00,3.4636269,7.379091,321.41956
1758,41.0,6.0,2019-03-15 06:00:00,3.77982,7.614293,323.33508
1759,41.0,6.0,2019-03-15 07:00:00,3.958404,7.7592363,324.4383
1760,41.0,6.0,2019-03-15 08:00:00,4.0880785,7.867221,324.80603
1761,41.0,6.0,2019-03-15 09:00:00,4.1590147,7.941641,324.71823
1762,41.0,6.0,2019-03-15 10:00:00,4.1058426,8.012415,325.24512
1763,41.0,6.0,2019-03-15 11:00:00,3.9976025,8.021969,324.7841
1764,41.0,6.0,2019-03-15 12:00:00,3.8944547,7.979605,324.0486
1765,41.0,6.0,2019-03-15 13:00:00,3.7119627,7.933344,323.62598
1766,41.0,6.0,2019-03-15 14:00:00,3.6163943,7.8171883,322.85208
1767,41.0,6.0,2019-03-15 15:00:00,3.51976,7.6846905,322.01782
1768,41.0,6.0,2019-03-15 16:00:00,3.338452,7.570672,321.39758
1769,41.0,6.0,2019-03-15 17:00:00,3.1515784,7.434277,320.73895
1770,41.0,6.0,2019-03-15 18:00:00,3.0248642,7.268718,319.87177
1771,41.0,6.0,2019-03-15 19:00:00,2.9542832,7.1040382,318.95514
1772,41.0,6.0,2019-03-15 20:00:00,2.8985052,6.976694,318.32944
1773,41.0,6.0,2019-03-15 21:00:00,2.83953,6.8861837,318.0111
1774,41.0,6.0,2019-03-15 22:00:00,2.7378035,6.832631,318.49957
1775,41.0,6.0,2019-03-15 23:00:00,2.6230502,6.7758102,318.48862
1776,41.0,6.0,2019-03-16 00:00:00,2.554364,6.690077,318.12088
1777,41.0,6.0,2019-03-16 01:00:00,2.4997702,6.620559,318.055
1778,41.0,6.0,2019-03-16 02:00:00,2.4514532,6.56839,317.97815
1779,41.0,6.0,2019-03-16 03:00:00,2.4291892,6.515969,317.54456
1780,41.0,6.0,2019-03-16 04:00:00,2.443874,6.464051,316.71576
1781,41.0,6.0,2019-03-16 05:00:00,2.5376663,6.498118,315.887
1782,41.0,6.0,2019-03-16 06:00:00,2.5293765,6.437526,315.08017
1783,41.0,6.0,2019-03-16 07:00:00,2.5305607,6.4086127,314.80023
1784,41.0,6.0,2019-03-16 08:00:00,2.5050993,6.400819,314.8277
1785,41.0,6.0,2019-03-16 09:00:00,2.433571,6.391139,314.88806
1786,41.0,6.0,2019-03-16 10:00:00,2.289567,6.4019504,315.47534
1787,41.0,6.0,2019-03-16 11:00:00,2.144497,6.371654,315.5302
1788,41.0,6.0,2019-03-16 12:00:00,2.0026245,6.315462,315.31067
1789,41.0,6.0,2019-03-16 13:00:00,1.8736603,6.221306,314.45996
1790,41.0,6.0,2019-03-16 14:00:00,1.7581966,6.086042,312.72552
1791,41.0,6.0,2019-03-16 15:00:00,1.6496015,5.9282765,310.25015
1792,41.0,6.0,2019-03-16 16:00:00,1.5455062,5.7613344,307.17102
1793,41.0,6.0,2019-03-16 17:00:00,1.4469771,5.594392,303.69122
1794,41.0,6.0,2019-03-16 18:00:00,1.3459611,5.4578714,300.88104
1795,41.0,6.0,2019-03-16 19:00:00,1.2380764,5.3688693,299.5528
1796,41.0,6.0,2019-03-16 20:00:00,1.1318498,5.3058887,299.06427
1797,41.0,6.0,2019-03-16 21:00:00,1.0379393,5.2309656,298.3727
1798,41.0,6.0,2019-03-16 22:00:00,0.9568186,5.1292667,296.9731
1799,41.0,6.0,2019-03-16 23:00:00,0.89014554,4.9942546,294.6953
1800,41.0,6.0,2019-03-17 00:00:00,0.83839417,4.81449,290.49652
1801,41.0,6.0,2019-03-17 01:00:00,0.8000245,4.607195,283.5424
1802,41.0,6.0,2019-03-17 02:00:00,0.76994467,4.414985,274.85388
1803,41.0,6.0,2019-03-17 03:00:00,0.7423518,4.257848,266.1873
1804,41.0,6.0,2019-03-17 04:00:00,0.7172458,4.1296244,258.21777
1805,41.0,6.0,2019-03-17 05:00:00,0.6986532,4.012463,250.37997
1806,41.0,6.0,2019-03-17 06:00:00,0.684916,3.9142838,243.39842
1807,41.0,6.0,2019-03-17 07:00:00,0.67508674,3.8334527,237.29504
1808,41.0,6.0,2019-03-17 08:00:00,0.67354727,3.7556384,230.7855
1809,41.0,6.0,2019-03-17 09:00:00,0.6959295,3.6608534,221.82803
1810,41.0,6.0,2019-03-17 10:00:00,0.76118135,3.5719767,209.22061
1811,41.0,6.0,2019-03-17 11:00:00,0.81565666,3.601267,203.58377
1812,41.0,6.0,2019-03-17 12:00:00,0.80239296,3.7028403,203.35326
1813,41.0,6.0,2019-03-17 13:00:00,0.76947117,3.796494,203.85822
1814,41.0,6.0,2019-03-17 14:00:00,0.7380886,3.883108,204.37962
1815,41.0,6.0,2019-03-17 15:00:00,0.720325,3.9428198,206.07562
1816,41.0,6.0,2019-03-17 16:00:00,0.7147589,3.9870696,210.2909
1817,41.0,6.0,2019-03-17 17:00:00,0.72056174,4.0295596,219.3307
1818,41.0,6.0,2019-03-17 18:00:00,0.74803615,4.0404963,237.98112
1819,41.0,6.0,2019-03-17 19:00:00,0.8723819,4.0663924,273.75064
1820,41.0,6.0,2019-03-17 20:00:00,1.0130701,4.036599,309.1195
1821,41.0,6.0,2019-03-17 21:00:00,1.2181811,4.2107067,321.45248
1822,41.0,6.0,2019-03-17 22:00:00,1.6734047,4.6100864,326.84235
1823,41.0,6.0,2019-03-17 23:00:00,2.1932878,5.2119837,327.80286
1824,41.0,6.0,2019-03-18 00:00:00,2.6801307,5.799676,328.25293
1825,41.0,6.0,2019-03-18 01:00:00,3.1345253,6.318102,328.69202
1826,41.0,6.0,2019-03-18 02:00:00,3.475469,6.763114,328.76337
1827,41.0,6.0,2019-03-18 03:00:00,3.6287103,7.111329,327.99493
1828,41.0,6.0,2019-03-18 04:00:00,3.6476583,7.339995,327.21558
1829,41.0,6.0,2019-03-18 05:00:00,3.5857222,7.495875,326.69415
1830,41.0,6.0,2019-03-18 06:00:00,3.5207074,7.5955625,326.35385
1831,41.0,6.0,2019-03-18 07:00:00,3.5153782,7.636041,326.3593
1832,41.0,6.0,2019-03-18 08:00:00,3.5538661,7.656657,326.54047
1833,41.0,6.0,2019-03-18 09:00:00,3.6102362,7.6894674,326.4197
1834,41.0,6.0,2019-03-18 10:00:00,3.6354606,7.7471685,325.38235
1835,41.0,6.0,2019-03-18 11:00:00,3.6985807,7.784504,324.21326
1836,41.0,6.0,2019-03-18 12:00:00,3.7908335,7.81216,323.35156
1837,41.0,6.0,2019-03-18 13:00:00,3.867454,7.84321,323.12103
1838,41.0,6.0,2019-03-18 14:00:00,3.904284,7.870741,323.33508
1839,41.0,6.0,2019-03-18 15:00:00,3.9072447,7.880043,323.89493
1840,41.0,6.0,2019-03-18 16:00:00,3.8575063,7.8714952,324.60297
1841,41.0,6.0,2019-03-18 17:00:00,3.789886,7.836296,325.24512
1842,41.0,6.0,2019-03-18 18:00:00,3.7331607,7.77495,325.57446
1843,41.0,6.0,2019-03-18 19:00:00,3.675488,7.706187,325.6568
1844,41.0,6.0,2019-03-18 20:00:00,3.6342764,7.633904,325.7501
1845,41.0,6.0,2019-03-18 21:00:00,3.5882092,7.5677805,326.06842
1846,41.0,6.0,2019-03-18 22:00:00,3.5061412,7.5159883,325.9532
1847,41.0,6.0,2019-03-18 23:00:00,3.4591265,7.4659557,325.67874
1848,41.0,6.0,2019-03-19 00:00:00,3.4431393,7.43478,325.34393
1849,41.0,6.0,2019-03-19 01:00:00,3.4424288,7.4272375,325.17377
1850,41.0,6.0,2019-03-19 02:00:00,3.4430208,7.4350314,324.89386
1851,41.0,6.0,2019-03-19 03:00:00,3.4418366,7.445968,324.5426
1852,41.0,6.0,2019-03-19 04:00:00,3.4339023,7.447225,324.23523
1853,41.0,6.0,2019-03-19 05:00:00,3.600407,7.613036,324.2572
1854,41.0,6.0,2019-03-19 06:00:00,3.4982066,7.6051164,324.46027
1855,41.0,6.0,2019-03-19 07:00:00,3.3487551,7.5838714,324.62494
1856,41.0,6.0,2019-03-19 08:00:00,3.162592,7.5583525,324.62494
1857,41.0,6.0,2019-03-19 09:00:00,2.9641125,7.5211425,324.55905
1858,41.0,6.0,2019-03-19 10:00:00,2.7688308,7.4757614,324.44928
1859,41.0,6.0,2019-03-19 11:00:00,2.5928519,7.4056153,324.581
1860,41.0,6.0,2019-03-19 12:00:00,2.4217286,7.3425093,324.74567
1861,41.0,6.0,2019-03-19 13:00:00,2.26529,7.2783976,325.00912
1862,41.0,6.0,2019-03-19 14:00:00,2.1337204,7.1792126,325.87634
1863,41.0,6.0,2019-03-19 15:00:00,2.0351913,7.007493,328.12668
1864,41.0,6.0,2019-03-19 16:00:00,1.9668605,6.771285,332.0291
1865,41.0,6.0,2019-03-19 17:00:00,1.9185433,6.512826,337.26526
1866,41.0,6.0,2019-03-19 18:00:00,1.8762658,6.278378,343.0503
1867,41.0,6.0,2019-03-19 19:00:00,1.8383698,6.075231,348.95062
1868,41.0,6.0,2019-03-19 20:00:00,1.8113692,5.88717,354.8509
1869,41.0,6.0,2019-03-19 21:00:00,1.7851973,5.7304096,0.14155579
1870,41.0,6.0,2019-03-19 22:00:00,1.7590256,5.601432,5.031952
1871,41.0,6.0,2019-03-19 23:00:00,1.7399592,5.4936986,9.757675
1872,41.0,6.0,2019-03-20 00:00:00,1.7095242,5.413873,13.572281
1873,41.0,6.0,2019-03-20 01:00:00,1.6550488,5.3583097,15.597595
1874,41.0,6.0,2019-03-20 02:00:00,1.646996,5.2725754,17.304565
1875,41.0,6.0,2019-03-20 03:00:00,1.6889184,5.19451,19.077393
1876,41.0,6.0,2019-03-20 04:00:00,1.7684996,5.175402,21.662552
1877,41.0,6.0,2019-03-20 05:00:00,1.8544757,5.219023,25.471664
1878,41.0,6.0,2019-03-20 06:00:00,1.9450703,5.310917,29.291763
1879,41.0,6.0,2019-03-20 07:00:00,2.0433626,5.42657,32.178802
1880,41.0,6.0,2019-03-20 08:00:00,2.1585896,5.5565534,34.33583
1881,41.0,6.0,2019-03-20 09:00:00,2.2657638,5.710422,35.86168
1882,41.0,6.0,2019-03-20 10:00:00,2.285422,5.861399,36.630096
1883,41.0,6.0,2019-03-20 11:00:00,2.2956066,5.975795,36.663025
1884,41.0,6.0,2019-03-20 12:00:00,2.2868433,6.063917,36.125137
1885,41.0,6.0,2019-03-20 13:00:00,2.2883828,6.1399717,35.10974
1886,41.0,6.0,2019-03-20 14:00:00,2.3179889,6.1913867,34.418167
1887,41.0,6.0,2019-03-20 15:00:00,2.3729377,6.2278423,34.32486
1888,41.0,6.0,2019-03-20 16:00:00,2.421847,6.2685723,34.676132
1889,41.0,6.0,2019-03-20 17:00:00,2.4487295,6.313451,35.28537
1890,41.0,6.0,2019-03-20 18:00:00,2.4362948,6.360089,36.097687
1891,41.0,6.0,2019-03-20 19:00:00,2.430492,6.4526114,36.866104
1892,41.0,6.0,2019-03-20 20:00:00,2.3578978,6.487181,37.39302
1893,41.0,6.0,2019-03-20 21:00:00,2.2719216,6.501512,37.623535
1894,41.0,6.0,2019-03-20 22:00:00,2.1555104,6.5315566,37.299713
1895,41.0,6.0,2019-03-20 23:00:00,2.0446653,6.526151,36.95392
1896,41.0,6.0,2019-03-21 00:00:00,1.9496889,6.463045,36.58618
1897,41.0,6.0,2019-03-21 01:00:00,1.8785157,6.338467,36.240402
1898,41.0,6.0,2019-03-21 02:00:00,1.8596864,6.146508,36.1416
1899,41.0,6.0,2019-03-21 03:00:00,1.9010165,5.95895,36.58069
1900,41.0,6.0,2019-03-21 04:00:00,1.9674525,5.8557425,37.66745
1901,41.0,6.0,2019-03-21 05:00:00,2.0174277,5.8455596,38.776154
1902,41.0,6.0,2019-03-21 06:00:00,2.0652711,5.8782444,39.753128
1903,41.0,6.0,2019-03-21 07:00:00,2.1308782,5.954047,40.625824
1904,41.0,6.0,2019-03-21 08:00:00,2.1717348,6.070203,41.08687
1905,41.0,6.0,2019-03-21 09:00:00,2.1808534,6.219294,40.71364
1906,41.0,6.0,2019-03-21 10:00:00,2.1886692,6.3594604,39.775085
1907,41.0,6.0,2019-03-21 11:00:00,2.205367,6.4620395,38.94081
1908,41.0,6.0,2019-03-21 12:00:00,2.2439737,6.515843,38.205338
1909,41.0,6.0,2019-03-21 13:00:00,2.301528,6.537591,37.71135
1910,41.0,6.0,2019-03-21 14:00:00,2.3454633,6.56047,37.77722
1911,41.0,6.0,2019-03-21 15:00:00,2.3578978,6.590892,37.87053
1912,41.0,6.0,2019-03-21 16:00:00,2.3504372,6.609874,37.91443
1913,41.0,6.0,2019-03-21 17:00:00,2.3231995,6.6145253,38.271194
1914,41.0,6.0,2019-03-21 18:00:00,2.2954884,6.660535,38.80359
1915,41.0,6.0,2019-03-21 19:00:00,2.198854,6.673357,39.270126
1916,41.0,6.0,2019-03-21 20:00:00,2.0874166,6.688065,39.61592
1917,41.0,6.0,2019-03-21 21:00:00,1.9755054,6.6943507,39.906815
1918,41.0,6.0,2019-03-21 22:00:00,1.8696339,6.6806483,40.252594
1919,41.0,6.0,2019-03-21 23:00:00,1.7779734,6.628479,40.730118
1920,41.0,6.0,2019-03-22 00:00:00,1.6935368,6.5544357,41.174698
1921,41.0,6.0,2019-03-22 01:00:00,1.6179821,6.455,41.575363
1922,41.0,6.0,2019-03-22 02:00:00,1.5555725,6.3179765,42.05287
1923,41.0,6.0,2019-03-22 03:00:00,1.5022814,6.1683817,42.612717
1924,41.0,6.0,2019-03-22 04:00:00,1.4515958,6.0386496,42.898132
1925,41.0,6.0,2019-03-22 05:00:00,1.568599,6.229728,42.843246
1926,41.0,6.0,2019-03-22 06:00:00,1.4851098,6.048958,42.837753
1927,41.0,6.0,2019-03-22 07:00:00,1.4376216,5.9516587,43.09572
1928,41.0,6.0,2019-03-22 08:00:00,1.3891861,5.8875465,43.58969
1929,41.0,6.0,2019-03-22 09:00:00,1.3387372,5.8564963,44.166
1930,41.0,6.0,2019-03-22 10:00:00,1.2961044,5.814258,44.791718
1931,41.0,6.0,2019-03-22 11:00:00,1.2629457,5.7534146,45.510727
1932,41.0,6.0,2019-03-22 12:00:00,1.226234,5.72601,46.141922
1933,41.0,6.0,2019-03-22 13:00:00,1.1907067,5.7042623,46.635895
1934,41.0,6.0,2019-03-22 14:00:00,1.1621664,5.6548586,47.06401
1935,41.0,6.0,2019-03-22 15:00:00,1.133034,5.6141286,47.525055
1936,41.0,6.0,2019-03-22 16:00:00,1.0977435,5.604952,47.98062
1937,41.0,6.0,2019-03-22 17:00:00,1.061624,5.5997977,48.43068
1938,41.0,6.0,2019-03-22 18:00:00,1.0271626,5.582198,48.908203
1939,41.0,6.0,2019-03-22 19:00:00,0.9938853,5.5510225,49.41864
1940,41.0,6.0,2019-03-22 20:00:00,0.96131873,5.511801,49.98398
1941,41.0,6.0,2019-03-22 21:00:00,0.92733073,5.474842,50.64261
1942,41.0,6.0,2019-03-22 22:00:00,0.893343,5.4309697,51.394547
1943,41.0,6.0,2019-03-22 23:00:00,0.8593552,5.386217,52.16845
1944,41.0,6.0,2019-03-23 00:00:00,0.8254857,5.338573,52.788673
1945,41.0,6.0,2019-03-23 01:00:00,0.79576135,5.2571135,52.871002
1946,41.0,6.0,2019-03-23 02:00:00,0.7752738,5.11129,51.910492
1947,41.0,6.0,2019-03-23 03:00:00,0.7552602,4.9752727,51.02133
1948,41.0,6.0,2019-03-23 04:00:00,0.7290883,4.8885326,50.99388
1949,41.0,6.0,2019-03-23 05:00:00,0.6975875,4.8454146,51.696426
1950,41.0,6.0,2019-03-23 06:00:00,0.6640732,4.8239183,52.827087
1951,41.0,6.0,2019-03-23 07:00:00,0.6320987,4.807953,54.18828
1952,41.0,6.0,2019-03-23 08:00:00,0.6023743,4.7913594,55.70314
1953,41.0,6.0,2019-03-23 09:00:00,0.5747814,4.7720003,57.28936
1954,41.0,6.0,2019-03-23 10:00:00,0.5494385,4.742207,58.162056
1955,41.0,6.0,2019-03-23 11:00:00,0.52966166,4.678975,59.12806
1956,41.0,6.0,2019-03-23 12:00:00,0.51249003,4.6053095,59.545197
1957,41.0,6.0,2019-03-23 13:00:00,0.49673963,4.527872,59.61106
1958,41.0,6.0,2019-03-23 14:00:00,0.48134446,4.4587317,59.649483
1959,41.0,6.0,2019-03-23 15:00:00,0.46464658,4.4137278,60.17639
1960,41.0,6.0,2019-03-23 16:00:00,0.44664598,4.394997,61.493668
1961,41.0,6.0,2019-03-23 17:00:00,0.4293561,4.3789062,63.00853
1962,41.0,6.0,2019-03-23 18:00:00,0.41325045,4.3664613,64.46851
1963,41.0,6.0,2019-03-23 19:00:00,0.398921,4.3498673,65.71443
1964,41.0,6.0,2019-03-23 20:00:00,0.3858943,4.325857,66.729836
1965,41.0,6.0,2019-03-23 21:00:00,0.3740518,4.307378,67.48727
1966,41.0,6.0,2019-03-23 22:00:00,0.35924888,4.2966924,67.20186
1967,41.0,6.0,2019-03-23 23:00:00,0.34906435,4.287264,67.4214
1968,41.0,6.0,2019-03-24 00:00:00,0.33994555,4.27683,67.48727
1969,41.0,6.0,2019-03-24 01:00:00,0.33331394,4.2430143,67.580574
1970,41.0,6.0,2019-03-24 02:00:00,0.32644534,4.2256665,67.618996
1971,41.0,6.0,2019-03-24 03:00:00,0.32218194,4.1822968,68.08004
1972,41.0,6.0,2019-03-24 04:00:00,0.3170898,4.1606746,68.48071
1973,41.0,6.0,2019-03-24 05:00:00,0.31401062,4.1130304,70.044975
1974,41.0,6.0,2019-03-24 06:00:00,0.3101027,4.0906544,70.69813
1975,41.0,6.0,2019-03-24 07:00:00,0.30690527,4.05269,71.46654
1976,41.0,6.0,2019-03-24 08:00:00,0.3031156,4.033582,71.86172
1977,41.0,6.0,2019-03-24 09:00:00,0.30086565,3.9853098,72.92652
1978,41.0,6.0,2019-03-24 10:00:00,0.28499675,4.0583467,74.79815
1979,41.0,6.0,2019-03-24 11:00:00,0.28179932,4.0294337,67.37201
1980,41.0,6.0,2019-03-24 12:00:00,0.2783649,3.9988863,216.49857
1981,41.0,6.0,2019-03-24 13:00:00,0.27872014,3.9087527,223.0575
1982,41.0,6.0,2019-03-24 14:00:00,0.27694392,3.8594744,232.7669
1983,41.0,6.0,2019-03-24 15:00:00,0.2755227,3.804288,238.43669
1984,41.0,6.0,2019-03-24 16:00:00,0.27599645,3.7269766,238.61232
1985,41.0,6.0,2019-03-24 17:00:00,0.28014135,3.6119523,233.58472
1986,41.0,6.0,2019-03-24 18:00:00,0.27966762,3.5496004,233.34323
1987,41.0,6.0,2019-03-24 19:00:00,0.27883863,3.4954195,233.71097
1988,41.0,6.0,2019-03-24 20:00:00,0.28002286,3.4289193,234.73734
1989,41.0,6.0,2019-03-24 21:00:00,0.2867732,3.3224432,236.26868
1990,41.0,6.0,2019-03-24 22:00:00,0.2893784,3.2287896,237.88232
1991,41.0,6.0,2019-03-24 23:00:00,0.30240512,3.139033,240.74191
1992,41.0,6.0,2019-03-25 00:00:00,0.31602383,3.0833437,243.23376
1993,41.0,6.0,2019-03-25 01:00:00,0.3336692,3.0450022,244.75412
1994,41.0,6.0,2019-03-25 02:00:00,0.35202503,3.0319285,245.1987
1995,41.0,6.0,2019-03-25 03:00:00,0.37724948,3.0186033,246.48853
1996,41.0,6.0,2019-03-25 04:00:00,0.41171098,3.0218718,251.4832
1997,41.0,6.0,2019-03-25 05:00:00,0.44652772,3.0722811,262.45502
1998,41.0,6.0,2019-03-25 06:00:00,0.5949135,3.4748032,279.66193
1999,41.0,6.0,2019-03-25 07:00:00,0.68254757,3.7356505,296.75906
2000,41.0,6.0,2019-03-25 08:00:00,0.81364346,4.0372276,310.02512
2001,41.0,6.0,2019-03-25 09:00:00,0.9781349,4.318817,317.3305
2002,41.0,6.0,2019-03-25 10:00:00,1.1452317,4.5696077,321.01886
2003,41.0,6.0,2019-03-25 11:00:00,1.2917228,4.8190155,322.16602
2004,41.0,6.0,2019-03-25 12:00:00,1.4009101,5.066412,322.6161
2005,41.0,6.0,2019-03-25 13:00:00,1.4859388,5.295329,322.70938
2006,41.0,6.0,2019-03-25 14:00:00,1.6074424,5.4777336,322.63254
2007,41.0,6.0,2019-03-25 15:00:00,1.7790394,5.638516,322.42395
2008,41.0,6.0,2019-03-25 16:00:00,1.9335833,5.8023157,321.72693
2009,41.0,6.0,2019-03-25 17:00:00,2.0823243,5.952287,320.55783
2010,41.0,6.0,2019-03-25 18:00:00,2.3335023,6.1017556,319.36133
2011,41.0,6.0,2019-03-25 19:00:00,2.6457877,6.3194847,318.7795
2012,41.0,6.0,2019-03-25 20:00:00,2.9557042,6.583098,319.20764
2013,41.0,6.0,2019-03-25 21:00:00,3.301859,6.895612,320.64017
2014,41.0,6.0,2019-03-25 22:00:00,3.752819,7.2323875,323.29666
2015,41.0,6.0,2019-03-25 23:00:00,4.1810417,7.611025,325.23416
2016,41.0,6.0,2019-03-26 00:00:00,4.614712,7.958109,326.63376
2017,41.0,6.0,2019-03-26 01:00:00,5.0153418,8.269617,327.0564
2018,41.0,6.0,2019-03-26 02:00:00,5.3637466,8.491494,327.12775
2019,41.0,6.0,2019-03-26 03:00:00,5.5603313,8.652025,327.5833
2020,41.0,6.0,2019-03-26 04:00:00,5.5416203,8.747942,328.8457
2021,41.0,6.0,2019-03-26 05:00:00,5.282626,8.790054,329.91595
2022,41.0,6.0,2019-03-26 06:00:00,4.9696302,8.77057,330.43192
2023,41.0,6.0,2019-03-26 07:00:00,4.746992,8.651523,332.22668
2024,41.0,6.0,2019-03-26 08:00:00,4.5570393,8.437817,337.10062
2025,41.0,6.0,2019-03-26 09:00:00,4.437668,8.216568,344.90546
2026,41.0,6.0,2019-03-26 10:00:00,4.246886,8.165027,351.24487
2027,41.0,6.0,2019-03-26 11:00:00,4.0966053,8.15321,357.56778
2028,41.0,6.0,2019-03-26 12:00:00,3.9766414,8.139005,3.5939178
2029,41.0,6.0,2019-03-26 13:00:00,3.8982444,8.094629,8.665436
2030,41.0,6.0,2019-03-26 14:00:00,3.8764544,8.0199585,12.705078
2031,41.0,6.0,2019-03-26 15:00:00,3.8742042,7.9535832,15.471359
2032,41.0,6.0,2019-03-26 16:00:00,3.8222158,7.9275613,17.529602
2033,41.0,6.0,2019-03-26 17:00:00,3.7197788,7.916625,19.417694
2034,41.0,6.0,2019-03-26 18:00:00,3.570564,7.8960085,21.064285
2035,41.0,6.0,2019-03-26 19:00:00,3.3939931,7.8508787,22.44194
2036,41.0,6.0,2019-03-26 20:00:00,3.208067,7.7787213,23.764694
2037,41.0,6.0,2019-03-26 21:00:00,3.0255747,7.6609316,24.834991
2038,41.0,6.0,2019-03-26 22:00:00,2.8493593,7.495749,24.25319
2039,41.0,6.0,2019-03-26 23:00:00,2.679894,7.309448,23.320114
2040,41.0,6.0,2019-03-27 00:00:00,2.533166,7.104164,22.579147
2041,41.0,6.0,2019-03-27 01:00:00,2.4295447,6.8773837,22.002838
2042,41.0,6.0,2019-03-27 02:00:00,2.3574243,6.6641803,21.272858
2043,41.0,6.0,2019-03-27 03:00:00,2.2978568,6.493467,20.010468
2044,41.0,6.0,2019-03-27 04:00:00,2.2623293,6.352798,18.298004
2045,41.0,6.0,2019-03-27 05:00:00,2.245987,6.243933,17.01915
2046,41.0,6.0,2019-03-27 06:00:00,2.2200518,6.1720276,16.717285
2047,41.0,6.0,2019-03-27 07:00:00,2.1827483,6.1246347,17.611923
2048,41.0,6.0,2019-03-27 08:00:00,2.1677084,6.066557,20.15866
2049,41.0,6.0,2019-03-27 09:00:00,2.156695,6.012502,23.133514
2050,41.0,6.0,2019-03-27 10:00:00,2.136444,5.9776807,25.032578
2051,41.0,6.0,2019-03-27 11:00:00,2.0971274,5.966492,26.064438
2052,41.0,6.0,2019-03-27 12:00:00,2.0257173,5.9833374,26.327896
2053,41.0,6.0,2019-03-27 13:00:00,1.9501626,5.9996796,25.916245
2054,41.0,6.0,2019-03-27 14:00:00,1.8853843,5.999051,25.345428
2055,41.0,6.0,2019-03-27 15:00:00,1.8309093,5.9818287,24.994156
2056,41.0,6.0,2019-03-27 16:00:00,1.7912371,5.9387107,25.08197
2057,41.0,6.0,2019-03-27 17:00:00,1.7643547,5.87749,25.65828
2058,41.0,6.0,2019-03-27 18:00:00,1.9913743,6.1994324,26.668198
2059,41.0,6.0,2019-03-27 19:00:00,1.9262409,6.196415,27.974487
2060,41.0,6.0,2019-03-27 20:00:00,1.8576732,6.18221,29.258835
2061,41.0,6.0,2019-03-27 21:00:00,1.7849605,6.1550565,30.43341
2062,41.0,6.0,2019-03-27 22:00:00,1.6996949,6.143617,31.410385
2063,41.0,6.0,2019-03-27 23:00:00,1.6091003,6.1359487,32.294052
2064,41.0,6.0,2019-03-28 00:00:00,1.5159001,6.138966,32.914276
2065,41.0,6.0,2019-03-28 01:00:00,1.4319372,6.1040187,33.293
2066,41.0,6.0,2019-03-28 02:00:00,1.3613563,6.008228,33.463135
2067,41.0,6.0,2019-03-28 03:00:00,1.306526,5.845434,33.40825
2068,41.0,6.0,2019-03-28 04:00:00,1.279525,5.5980377,33.1942
2069,41.0,6.0,2019-03-28 05:00:00,1.2856832,5.325876,32.996613
2070,41.0,6.0,2019-03-28 06:00:00,1.4391613,5.3221054,32.980133
2071,41.0,6.0,2019-03-28 07:00:00,1.4414113,5.2137437,33.325928
2072,41.0,6.0,2019-03-28 08:00:00,1.4455562,5.15994,34.044937
2073,41.0,6.0,2019-03-28 09:00:00,1.4473324,5.130901,34.934097
2074,41.0,6.0,2019-03-28 10:00:00,1.4311082,5.1237354,35.532364
2075,41.0,6.0,2019-03-28 11:00:00,1.3940415,5.1332893,35.806793
2076,41.0,6.0,2019-03-28 12:00:00,1.347856,5.1497574,35.878143
2077,41.0,6.0,2019-03-28 13:00:00,1.3225131,5.1324096,35.565292
2078,41.0,6.0,2019-03-28 14:00:00,1.3257105,5.089794,35.18109
2079,41.0,6.0,2019-03-28 15:00:00,1.3348293,5.053715,35.060333
2080,41.0,6.0,2019-03-28 16:00:00,1.3233421,5.0528355,35.42807
2081,41.0,6.0,2019-03-28 17:00:00,1.2981176,5.0657835,36.11415
2082,41.0,6.0,2019-03-28 18:00:00,1.2659063,5.0774746,36.668518
2083,41.0,6.0,2019-03-28 19:00:00,1.2267077,5.0867767,36.986847
2084,41.0,6.0,2019-03-28 20:00:00,1.176022,5.114433,37.16249
2085,41.0,6.0,2019-03-28 21:00:00,1.122376,5.1449804,37.23384
2086,41.0,6.0,2019-03-28 22:00:00,1.0790324,5.1275067,36.95392
2087,41.0,6.0,2019-03-28 23:00:00,1.0467026,5.0666633,36.69046
2088,41.0,6.0,2019-03-29 00:00:00,1.0109384,5.011351,36.61911
2089,41.0,6.0,2019-03-29 01:00:00,0.9835825,4.918955,36.427017
2090,41.0,6.0,2019-03-29 02:00:00,0.9626212,4.805062,36.2843
2091,41.0,6.0,2019-03-29 03:00:00,0.95137095,4.67093,36.053787
2092,41.0,6.0,2019-03-29 04:00:00,0.94935775,4.534535,35.79033
2093,41.0,6.0,2019-03-29 05:00:00,0.97422695,4.5008445,35.54883
2094,41.0,6.0,2019-03-29 06:00:00,0.95231843,4.419762,35.58725
2095,41.0,6.0,2019-03-29 07:00:00,0.9269755,4.361433,35.976944
2096,41.0,6.0,2019-03-29 08:00:00,0.8951194,4.328623,36.663025
2097,41.0,6.0,2019-03-29 09:00:00,0.8533156,4.3321424,37.23384
2098,41.0,6.0,2019-03-29 10:00:00,0.8128145,4.3381767,38.622467
