index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,100m_ucomponent_wind,100m_vcomponent_wind
45,42.119998931884766,15.390000343322754,2019-01-02 21:00:00,2.0938482,5.4873004,14.941391,-3.5757153,-12.307175
46,42.119998931884766,15.390000343322754,2019-01-02 22:00:00,2.147908,5.633017,13.057343,-1.938231,-11.270915
47,42.119998931884766,15.390000343322754,2019-01-02 23:00:00,2.1764476,5.748496,10.70639,-1.3269036,-10.993998
48,42.119998931884766,15.390000343322754,2019-01-03 00:00:00,2.2055204,5.830491,8.284042,-0.2677433,-11.432814
49,42.119998931884766,15.390000343322754,2019-01-03 01:00:00,2.3836868,5.9092393,6.5373077,-0.6993283,-13.517324
50,42.119998931884766,15.390000343322754,2019-01-03 02:00:00,2.6906962,6.0714664,7.3612366,-2.929861,-14.555764
51,42.119998931884766,15.390000343322754,2019-01-03 03:00:00,2.9860415,6.318656,8.88826,-4.399281,-15.09052
52,42.119998931884766,15.390000343322754,2019-01-03 04:00:00,3.2215834,6.576513,10.03627,-5.1218047,-15.077437
53,42.119998931884766,15.390000343322754,2019-01-03 05:00:00,3.3758874,6.777233,10.8107605,-5.4081745,-15.077982
54,42.119998931884766,15.390000343322754,2019-01-03 06:00:00,3.4597306,6.919982,10.821747,-5.3711085,-15.201723
55,42.119998931884766,15.390000343322754,2019-01-03 07:00:00,3.5050862,6.995391,10.360352,-5.17918,-14.892644
56,42.119998931884766,15.390000343322754,2019-01-03 08:00:00,3.4931254,7.0198784,9.596832,-4.5246944,-14.932437
57,42.119998931884766,15.390000343322754,2019-01-03 09:00:00,3.4572437,7.0083766,8.608124,-3.449794,-15.323828
58,42.119998931884766,15.390000343322754,2019-01-03 10:00:00,3.3825784,6.9899187,5.9385834,0.45935053,-15.174467
59,42.119998931884766,15.390000343322754,2019-01-03 11:00:00,3.4352171,6.96404,2.7362366,2.0856643,-16.076628
60,42.119998931884766,15.390000343322754,2019-01-03 12:00:00,3.492652,6.9676576,359.91553,2.5969656,-16.11424
61,42.119998931884766,15.390000343322754,2019-01-03 13:00:00,3.533626,6.991495,358.07544,2.5918882,-16.294674
62,42.119998931884766,15.390000343322754,2019-01-03 14:00:00,3.5714025,7.0156116,357.14163,2.1339002,-16.384071
63,42.119998931884766,15.390000343322754,2019-01-03 15:00:00,3.5683236,7.029803,357.48767,0.29027075,-16.154034
64,42.119998931884766,15.390000343322754,2019-01-03 16:00:00,3.499402,7.0275764,358.6302,-1.3731086,-15.632361
65,42.119998931884766,15.390000343322754,2019-01-03 17:00:00,3.4160328,7.002904,0.01727295,-2.4175444,-15.157023
66,42.119998931884766,15.390000343322754,2019-01-03 18:00:00,3.3493018,6.967472,1.0554199,-2.4693346,-14.452738
67,42.119998931884766,15.390000343322754,2019-01-03 19:00:00,3.2970777,6.928237,1.5552826,-2.3784478,-15.074166
68,42.119998931884766,15.390000343322754,2019-01-03 20:00:00,3.2805576,6.883622,1.8299255,-3.0309029,-15.612738
