"Tempo, CF wec, produzione WEC, CF eolico, produzione EOLICO, CF FV, produzione FV, consumo elettrico, produzione diesel"
2019-11-26 15:00:00,0.015324396799998578,0.00117831125982666,0.0,0.0,0.0127,0.0508,0.189070634,0.18789232274017334
2019-11-26 16:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.177280811,0.17671902154835512
2019-11-26 17:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.204948757,0.20438696754835511
2019-11-26 18:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.269937721,0.2693759315483551
2019-11-26 19:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.312188554,0.3116267645483551
2019-11-26 20:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.247818119,0.2472563295483551
2019-11-26 21:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.186793487,0.1862316975483551
2019-11-26 22:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.17859813,0.1780363405483551
2019-11-26 23:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.172701759,0.17213996954835512
2019-11-27 00:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.169427125,0.16886533554835512
2019-11-27 01:00:00,0.007306290594495794,0.000561789451644897,0.0,0.0,0.0,0.0,0.140486362,0.1399245725483551
2019-11-27 02:00:00,0.0029024619032505224,0.00022317377880859402,0.0,0.0,0.0,0.0,0.130874595,0.13065142122119142
2019-11-27 03:00:00,0.0029024619032505224,0.00022317377880859402,0.0,0.0,0.0,0.0,0.169561094,0.1693379202211914
2019-11-27 04:00:00,0.0029024619032505224,0.00022317377880859402,0.058558386,0.87837579,0.0,0.0,0.187479039,0.1872558652211914
2019-11-27 05:00:00,0.0029024619032505224,0.00022317377880859402,0.083729735,1.255946025,0.0,0.0,0.199565341,0.1993421672211914
2019-11-27 06:00:00,0.0,0.0,0.127245904,1.9086885599999999,0.0,0.0,0.238629781,0.238629781
2019-11-27 07:00:00,0.0,0.0,0.151502024,2.27253036,0.10991,0.43964,0.221154506,0.221154506
2019-11-27 08:00:00,0.0,0.0,0.156445449,2.3466817349999998,0.28174,1.12696,0.184336081,0.184336081
2019-11-27 09:00:00,0.0,0.0,0.144849229,2.172738435,0.4746,1.8984,0.146382518,0.146382518
2019-11-27 10:00:00,0.0,0.0,0.143108597,2.146628955,0.3614,1.4456,0.214696183,0.214696183
2019-11-27 11:00:00,0.0,0.0,0.200845272,3.01267908,0.44974,1.79896,0.204667981,0.204667981
2019-11-27 12:00:00,0.0,0.0,0.227912481,3.418687215,0.45057,1.80228,0.16227156,0.16227156
2019-11-27 13:00:00,0.0,0.0,0.287176809,4.307652135,0.3121,1.2484,0.192321657,0.192321657
2019-11-27 14:00:00,0.0029024619032505224,0.00022317377880859402,0.424965495,6.374482425,0.0404,0.1616,0.196190333,0.1959671592211914
2019-11-27 15:00:00,0.0029024619032505224,0.00022317377880859402,0.73066376,10.9599564,0.0,0.0,0.190154892,0.1899317182211914
2019-11-27 16:00:00,0.0029024619032505224,0.00022317377880859402,0.933159362,13.997390430000001,0.0,0.0,0.199161142,0.19893796822119142
2019-11-27 17:00:00,0.0029024619032505224,0.00022317377880859402,1.089159407,16.337391105,0.0,0.0,0.273661647,0.2734384732211914
2019-11-27 18:00:00,0.058414836965497874,0.00449158691436332,1.229781813,18.446727195,0.0,0.0,0.346354786,0.3418631990856367
2019-11-27 19:00:00,0.058414836965497874,0.00449158691436332,1.174394197,17.615912955,0.0,0.0,0.345249765,0.3407581780856367
2019-11-27 20:00:00,0.058414836965497874,0.00449158691436332,1.258109593,18.871643895,0.0,0.0,0.220143519,0.21565193208563668
2019-11-27 21:00:00,0.058414836965497874,0.00449158691436332,1.317743721,19.766155815,0.0,0.0,0.204019147,0.19952756008563668
2019-11-27 22:00:00,0.09210020336588408,0.007081695160644531,1.0,15.0,0.0,0.0,0.197281401,0.19019970583935547
2019-11-27 23:00:00,0.09210020336588408,0.007081695160644531,1.0,15.0,0.0,0.0,0.158084694,0.15100299883935547
2019-11-28 00:00:00,0.09210020336588408,0.007081695160644531,1.0,15.0,0.0,0.0,0.128195577,0.12111388183935548
2019-11-28 01:00:00,0.09210020336588408,0.007081695160644531,1.284948482,19.274227229999997,0.0,0.0,0.092788065,0.08570636983935548
2019-11-28 02:00:00,0.09210020336588408,0.007081695160644531,1.147087479,17.206312185,0.0,0.0,0.128626061,0.12154436583935549
2019-11-28 03:00:00,0.09210020336588408,0.007081695160644531,1.073737128,16.10605692,0.0,0.0,0.105056078,0.09797438283935547
2019-11-28 04:00:00,0.09210020336588408,0.007081695160644531,0.859354981,12.890324715,0.0,0.0,0.147123115,0.14004141983935547
2019-11-28 05:00:00,0.09210020336588408,0.007081695160644531,0.77901603,11.68524045,0.0,0.0,0.132951429,0.12586973383935549
2019-11-28 06:00:00,0.09210020336588408,0.007081695160644531,0.752320433,11.284806495,0.0,0.0,0.194450516,0.18736882083935547
2019-11-28 07:00:00,0.007306290594495794,0.000561789451644897,0.619534703,9.293020545000001,0.2495,0.998,0.184472588,0.1839107985483551
2019-11-28 08:00:00,0.007306290594495794,0.000561789451644897,0.526063091,7.8909463650000005,0.45738,1.82952,0.165078716,0.1645169265483551
2019-11-28 09:00:00,0.007306290594495794,0.000561789451644897,0.402027445,6.030411675,0.20614,0.82456,0.154207698,0.1536459085483551
2019-11-28 10:00:00,0.007306290594495794,0.000561789451644897,0.533795743,8.006936145,0.04944,0.19776,0.16354831,0.1629865205483551
2019-11-28 11:00:00,0.007306290594495794,0.000561789451644897,0.936317105,14.044756575,0.05991,0.23964,0.132674067,0.1321122775483551
2019-11-28 12:00:00,0.007306290594495794,0.000561789451644897,1.0,15.0,0.06316,0.25264,0.207102785,0.20654099554835512
2019-11-28 13:00:00,0.007306290594495794,0.000561789451644897,1.0,15.0,0.02091,0.08364,0.130745101,0.1301833115483551
2019-11-28 14:00:00,0.007306290594495794,0.000561789451644897,1.0,15.0,0.00663,0.02652,0.16668935,0.1661275605483551
2019-11-28 15:00:00,0.007306290594495794,0.000561789451644897,1.028683389,15.430250835,0.0,0.0,0.138379519,0.1378177295483551
2019-11-28 16:00:00,0.007306290594495794,0.000561789451644897,0.757634316,11.364514739999999,0.0,0.0,0.156069774,0.1555079845483551
2019-11-28 17:00:00,0.007306290594495794,0.000561789451644897,0.653006954,9.79510431,0.0,0.0,0.133771501,0.1332097115483551
2019-11-28 18:00:00,0.007306290594495794,0.000561789451644897,0.6315775,9.4736625,0.0,0.0,0.226469397,0.2259076075483551
2019-11-28 19:00:00,0.007306290594495794,0.000561789451644897,0.520095812,7.80143718,0.0,0.0,0.162176238,0.1616144485483551
2019-11-28 20:00:00,0.007306290594495794,0.000561789451644897,0.382251736,5.73377604,0.0,0.0,0.189869154,0.18930736454835512
2019-11-28 21:00:00,0.007306290594495794,0.000561789451644897,0.353574097,5.3036114549999995,0.0,0.0,0.182297456,0.1817356665483551
2019-11-28 22:00:00,0.007306290594495794,0.000561789451644897,0.35495745,5.3243617500000004,0.0,0.0,0.158146311,0.15758452154835512
2019-11-28 23:00:00,0.007306290594495794,0.000561789451644897,0.237480072,3.56220108,0.0,0.0,0.138908336,0.1383465465483551
2019-11-29 00:00:00,0.007306290594495794,0.000561789451644897,0.244863191,3.6729478650000003,0.0,0.0,0.131620088,0.1310582985483551
2019-11-29 01:00:00,0.0029024619032505224,0.00022317377880859402,0.209346927,3.140203905,0.0,0.0,0.128311547,0.1280883732211914
2019-11-29 02:00:00,0.0029024619032505224,0.00022317377880859402,0.217827425,3.267411375,0.0,0.0,0.155187294,0.1549641202211914
2019-11-29 03:00:00,0.0029024619032505224,0.00022317377880859402,0.213967624,3.20951436,0.0,0.0,0.149056271,0.1488330972211914
2019-11-29 04:00:00,0.0029024619032505224,0.00022317377880859402,0.195411228,2.9311684199999997,0.0,0.0,0.137293606,0.13707043222119142
2019-11-29 05:00:00,0.0029024619032505224,0.00022317377880859402,0.117732246,1.7659836899999999,0.0,0.0,0.149481986,0.14925881222119142
2019-11-29 06:00:00,0.0029024619032505224,0.00022317377880859402,0.090366802,1.35550203,0.0,0.0,0.168980352,0.1687571782211914
2019-11-29 07:00:00,0.0029024619032505224,0.00022317377880859402,0.09631215,1.44468225,0.22811,0.91244,0.245167271,0.2449440972211914
2019-11-29 08:00:00,0.0029024619032505224,0.00022317377880859402,0.11499563,1.7249344500000001,0.36036,1.44144,0.132165583,0.1319424092211914
2019-11-29 09:00:00,0.0029024619032505224,0.00022317377880859402,0.116371937,1.7455790549999999,0.42437,1.69748,0.144591743,0.1443685692211914
2019-11-29 10:00:00,0.0029024619032505224,0.00022317377880859402,0.231552131,3.473281965,0.44491,1.77964,0.190132795,0.1899096212211914
2019-11-29 11:00:00,0.0029024619032505224,0.00022317377880859402,0.343491041,5.152365615,0.3218,1.2872,0.159525994,0.1593028202211914
