index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction
58,42.02000045776367,15.380000114440918,2019-02-28 23:00:00,0.2561704,2.7723668,146.299
59,42.02000045776367,15.380000114440918,2019-03-01 23:00:00,0.2751534,3.2577515,72.33445
60,42.02000045776367,15.380000114440918,2019-03-02 23:00:00,0.4372573,3.9050634,332.61932
61,42.02000045776367,15.380000114440918,2019-03-03 23:00:00,0.26061428,2.6343877,153.81342
62,42.02000045776367,15.380000114440918,2019-03-04 23:00:00,1.3973219,4.249059,221.41037
63,42.02000045776367,15.380000114440918,2019-03-05 23:00:00,0.19917321,3.1786118,182.58772
64,42.02000045776367,15.380000114440918,2019-03-06 23:00:00,0.58781683,3.2476015,143.9726
65,42.02000045776367,15.380000114440918,2019-03-07 23:00:00,0.93569297,4.814456,134.80893
66,42.02000045776367,15.380000114440918,2019-03-08 23:00:00,0.49637973,4.97678,100.15307
67,42.02000045776367,15.380000114440918,2019-03-09 23:00:00,0.34031367,3.9596207,107.21422
68,42.02000045776367,15.380000114440918,2019-03-10 23:00:00,0.53487706,3.2252393,205.97197
69,42.02000045776367,15.380000114440918,2019-03-11 23:00:00,1.131174,4.0191736,329.68127
70,42.02000045776367,15.380000114440918,2019-03-12 23:00:00,1.6688315,5.7016454,1.9304962
71,42.02000045776367,15.380000114440918,2019-03-13 23:00:00,0.45860708,3.0744932,146.80688
72,42.02000045776367,15.380000114440918,2019-03-14 23:00:00,0.7927652,4.6513395,349.98547
73,42.02000045776367,15.380000114440918,2019-03-15 23:00:00,0.33045995,2.7392993,187.66104
74,42.02000045776367,15.380000114440918,2019-03-16 23:00:00,0.40112686,3.6974607,98.110634
75,42.02000045776367,15.380000114440918,2019-03-17 23:00:00,0.5479671,4.1266227,111.03696
76,42.02000045776367,15.380000114440918,2019-03-18 23:00:00,0.67592096,4.008389,121.571335
77,42.02000045776367,15.380000114440918,2019-03-19 23:00:00,0.75489587,3.6924648,321.28766
78,42.02000045776367,15.380000114440918,2019-03-20 23:00:00,1.0813255,4.323362,328.75836
79,42.02000045776367,15.380000114440918,2019-03-21 23:00:00,0.85609007,3.9084733,326.03876
80,42.02000045776367,15.380000114440918,2019-03-22 23:00:00,0.6086836,3.5294275,325.29605
81,42.02000045776367,15.380000114440918,2019-03-23 23:00:00,0.41228473,3.2509317,320.35925
82,42.02000045776367,15.380000114440918,2019-03-24 23:00:00,0.19129992,3.165052,334.96213
83,42.02000045776367,15.380000114440918,2019-03-25 23:00:00,0.22231019,2.4975982,192.51047
84,42.02000045776367,15.380000114440918,2019-03-26 23:00:00,1.1185187,5.2247453,36.3024
85,42.02000045776367,15.380000114440918,2019-03-27 23:00:00,0.85087335,4.0197287,3.8091125
86,42.02000045776367,15.380000114440918,2019-03-28 23:00:00,1.0446639,4.6428547,341.18225
87,42.02000045776367,15.380000114440918,2019-03-29 23:00:00,1.0503635,4.1550117,326.60126
88,42.02000045776367,15.380000114440918,2019-03-30 23:00:00,0.38808513,3.4725707,327.5733
89,42.02000045776367,15.380000114440918,2019-03-31 23:00:00,0.26863253,3.0159712,323.91443
90,42.02000045776367,15.380000114440918,2019-04-01 23:00:00,0.19216931,2.6370046,318.32776
91,42.02000045776367,15.380000114440918,2019-04-02 23:00:00,0.28819513,2.6705477,153.79703
92,42.02000045776367,15.380000114440918,2019-04-03 23:00:00,0.5440062,3.1346807,163.64877
93,42.02000045776367,15.380000114440918,2019-04-04 23:00:00,1.4474119,5.602443,122.70723
94,42.02000045776367,15.380000114440918,2019-04-05 23:00:00,0.82010454,5.865317,100.52442
95,42.02000045776367,15.380000114440918,2019-04-06 23:00:00,0.2885332,3.4688435,92.12531
96,42.02000045776367,15.380000114440918,2019-04-07 23:00:00,0.21844602,2.623286,71.750114
97,42.02000045776367,15.380000114440918,2019-04-08 23:00:00,1.1179874,4.979,326.8579
98,42.02000045776367,15.380000114440918,2019-04-09 23:00:00,0.48227537,4.4039288,329.9762
99,42.02000045776367,15.380000114440918,2019-04-10 23:00:00,0.22501516,2.6035407,315.59174
100,42.02000045776367,15.380000114440918,2019-04-11 23:00:00,0.20438993,2.7205849,73.25191
101,42.02000045776367,15.380000114440918,2019-04-12 23:00:00,0.46517622,3.148875,348.0796
102,42.02000045776367,15.380000114440918,2019-04-13 23:00:00,0.52589273,3.1465755,338.33704
103,42.02000045776367,15.380000114440918,2019-04-14 23:00:00,0.21714187,2.7469912,7.81752
104,42.02000045776367,15.380000114440918,2019-04-15 23:00:00,0.84749216,4.007358,318.38782
105,42.02000045776367,15.380000114440918,2019-04-16 23:00:00,0.23095644,2.906381,337.90564
106,42.02000045776367,15.380000114440918,2019-04-17 23:00:00,0.46826756,3.2418127,325.20868
107,42.02000045776367,15.380000114440918,2019-04-18 23:00:00,0.27240014,2.9429374,351.25793
108,42.02000045776367,15.380000114440918,2019-04-19 23:00:00,0.34514403,3.1272266,348.40723
109,42.02000045776367,15.380000114440918,2019-04-20 23:00:00,0.28906453,3.1224687,330.30383
110,42.02000045776367,15.380000114440918,2019-04-21 23:00:00,0.5656942,3.3052511,106.08378
111,42.02000045776367,15.380000114440918,2019-04-22 23:00:00,1.4150007,5.5552607,110.80213
112,42.02000045776367,15.380000114440918,2019-04-23 23:00:00,0.8958432,5.8450165,123.7503
113,42.02000045776367,15.380000114440918,2019-04-24 23:00:00,0.6288741,4.6460266,104.55468
114,42.02000045776367,15.380000114440918,2019-04-25 23:00:00,0.5121747,3.7882571,103.18395
115,42.02000045776367,15.380000114440918,2019-04-26 23:00:00,0.5681093,3.867714,25.680634
116,42.02000045776367,15.380000114440918,2019-04-27 23:00:00,0.25303078,3.2494252,314.27563
117,42.02000045776367,15.380000114440918,2019-04-28 23:00:00,1.003365,3.794363,319.0923
118,42.02000045776367,15.380000114440918,2019-04-29 23:00:00,0.99283504,3.77097,295.24933
119,42.02000045776367,15.380000114440918,2019-04-30 23:00:00,0.5271486,4.6558595,335.9069
120,42.02000045776367,15.380000114440918,2019-05-01 23:00:00,0.23897469,2.8675246,317.0444
121,42.02000045776367,15.380000114440918,2019-05-02 23:00:00,0.3274169,2.5640502,182.68602
122,42.02000045776367,15.380000114440918,2019-05-03 23:00:00,0.44856012,3.6342597,130.32541
123,42.02000045776367,15.380000114440918,2019-05-04 23:00:00,0.6486299,5.503558,109.16927
124,42.02000045776367,15.380000114440918,2019-05-05 23:00:00,1.1904414,4.1199617,215.99301
125,42.02000045776367,15.380000114440918,2019-05-06 23:00:00,1.8247043,5.4932494,345.11423
126,42.02000045776367,15.380000114440918,2019-05-07 23:00:00,0.4964764,4.1935506,347.02014
127,42.02000045776367,15.380000114440918,2019-05-08 23:00:00,0.64191586,3.5201495,129.70831
128,42.02000045776367,15.380000114440918,2019-05-09 23:00:00,0.6460699,5.614417,101.58387
129,42.02000045776367,15.380000114440918,2019-05-10 23:00:00,0.2199434,3.847017,102.53955
130,42.02000045776367,15.380000114440918,2019-05-11 23:00:00,0.3075645,2.7775211,134.38843
131,42.02000045776367,15.380000114440918,2019-05-12 23:00:00,1.0700711,6.6985836,93.80186
132,42.02000045776367,15.380000114440918,2019-05-13 23:00:00,1.0674627,5.3835006,20.154053
133,42.02000045776367,15.380000114440918,2019-05-14 23:00:00,1.3002335,4.936179,350.36777
134,42.02000045776367,15.380000114440918,2019-05-15 23:00:00,0.37040627,3.7605026,358.10062
135,42.02000045776367,15.380000114440918,2019-05-16 23:00:00,0.3817091,3.5453663,339.9699
136,42.02000045776367,15.380000114440918,2019-05-17 23:00:00,0.46503127,2.9392896,118.89542
137,42.02000045776367,15.380000114440918,2019-05-18 23:00:00,0.7317589,4.5741825,98.58575
138,42.02000045776367,15.380000114440918,2019-05-19 23:00:00,0.34152126,3.512299,130.84967
139,42.02000045776367,15.380000114440918,2019-05-20 23:00:00,0.6372305,3.2078729,206.4143
140,42.02000045776367,15.380000114440918,2019-05-21 23:00:00,0.2748636,2.6053646,186.63437
141,42.02000045776367,15.380000114440918,2019-05-22 23:00:00,0.0791893,2.1501925,36.85942
142,42.02000045776367,15.380000114440918,2019-05-23 23:00:00,0.18395782,2.6635695,333.16544
143,42.02000045776367,15.380000114440918,2019-05-24 23:00:00,0.14038885,2.9113765,337.649
144,42.02000045776367,15.380000114440918,2019-05-25 23:00:00,0.2295556,2.5152817,109.8246
145,42.02000045776367,15.380000114440918,2019-05-26 23:00:00,1.218457,4.663948,94.615555
146,42.02000045776367,15.380000114440918,2019-05-27 23:00:00,0.8378316,5.506096,103.22218
147,42.02000045776367,15.380000114440918,2019-05-28 23:00:00,0.810444,4.045263,175.99623
148,42.02000045776367,15.380000114440918,2019-05-29 23:00:00,0.47329104,3.0832953,293.8349
149,42.02000045776367,15.380000114440918,2019-05-30 23:00:00,0.6598362,3.4029467,325.50357
150,42.02000045776367,15.380000114440918,2019-05-31 23:00:00,0.91994625,4.2998896,327.80814
151,42.02000045776367,15.380000114440918,2019-06-01 23:00:00,0.50806904,3.496598,322.7403
152,42.02000045776367,15.380000114440918,2019-06-02 23:00:00,0.2196536,2.9151037,315.559
153,42.02000045776367,15.380000114440918,2019-06-03 23:00:00,0.2731247,3.203353,329.68674
154,42.02000045776367,15.380000114440918,2019-06-04 23:00:00,0.120729566,2.8220868,73.41573
155,42.02000045776367,15.380000114440918,2019-06-05 23:00:00,0.36861908,3.0742555,103.01466
156,42.02000045776367,15.380000114440918,2019-06-06 23:00:00,0.49990582,3.8841286,102.96005
157,42.02000045776367,15.380000114440918,2019-06-07 23:00:00,0.33200562,3.103437,113.96408
158,42.02000045776367,15.380000114440918,2019-06-08 23:00:00,0.1728965,2.920813,69.30902
159,42.02000045776367,15.380000114440918,2019-06-09 23:00:00,0.15719819,2.753018,340.48328
160,42.02000045776367,15.380000114440918,2019-06-10 23:00:00,0.13430262,2.1191869,117.399086
161,42.02000045776367,15.380000114440918,2019-06-11 23:00:00,0.31959188,2.7285147,115.82084
162,42.02000045776367,15.380000114440918,2019-06-12 23:00:00,0.56873727,4.2988586,98.46561
163,42.02000045776367,15.380000114440918,2019-06-13 23:00:00,0.3102212,3.6444893,17.390762
164,42.02000045776367,15.380000114440918,2019-06-14 23:00:00,0.119715214,2.9272363,340.93106
165,42.02000045776367,15.380000114440918,2019-06-15 23:00:00,0.2097032,2.416714,328.6109
166,42.02000045776367,15.380000114440918,2019-06-16 23:00:00,0.36944032,3.506431,331.194
167,42.02000045776367,15.380000114440918,2019-06-17 23:00:00,0.40528083,2.955863,320.2118
168,42.02000045776367,15.380000114440918,2019-06-18 23:00:00,0.25390017,3.221195,342.74957
169,42.02000045776367,15.380000114440918,2019-06-19 23:00:00,0.08203912,2.2144241,20.90767
170,42.02000045776367,15.380000114440918,2019-06-20 23:00:00,0.1285063,2.0396507,131.90366
171,42.02000045776367,15.380000114440918,2019-06-21 23:00:00,0.13778043,2.1222,94.82308
172,42.02000045776367,15.380000114440918,2019-06-22 23:00:00,0.27534664,2.605761,104.75128
173,42.02000045776367,15.380000114440918,2019-06-23 23:00:00,0.60791075,3.9976046,329.15155
174,42.02000045776367,15.380000114440918,2019-06-24 23:00:00,0.91613036,4.0861015,327.8573
175,42.02000045776367,15.380000114440918,2019-06-25 23:00:00,0.5901836,3.6216514,332.24252
176,42.02000045776367,15.380000114440918,2019-06-26 23:00:00,0.4815992,3.4017572,332.01315
177,42.02000045776367,15.380000114440918,2019-06-27 23:00:00,0.27467036,3.0083585,323.23178
178,42.02000045776367,15.380000114440918,2019-06-28 23:00:00,0.50338364,3.3124673,12.650558
179,42.02000045776367,15.380000114440918,2019-06-29 23:00:00,0.4920808,3.4818485,343.83087
180,42.02000045776367,15.380000114440918,2019-06-30 23:00:00,0.20694995,3.3000174,42.200333
181,42.02000045776367,15.380000114440918,2019-07-01 23:00:00,0.14188623,2.5873637,77.94841
182,42.02000045776367,15.380000114440918,2019-07-02 23:00:00,0.21535456,2.6580186,321.4187
183,42.02000045776367,15.380000114440918,2019-07-03 23:00:00,0.2950058,2.9062223,328.66006
184,42.02000045776367,15.380000114440918,2019-07-04 23:00:00,0.40523255,3.6336255,326.64496
185,42.02000045776367,15.380000114440918,2019-07-05 23:00:00,0.19738603,3.0361128,337.2503
186,42.02000045776367,15.380000114440918,2019-07-06 23:00:00,0.16284955,2.258514,153.60043
187,42.02000045776367,15.380000114440918,2019-07-07 23:00:00,0.22912085,2.4438338,45.34044
188,42.02000045776367,15.380000114440918,2019-07-08 23:00:00,0.19231427,2.6255064,87.65817
189,42.02000045776367,15.380000114440918,2019-07-09 23:00:00,0.29481256,2.4947433,116.80383
190,42.02000045776367,15.380000114440918,2019-07-10 23:00:00,0.94994223,4.0537477,5.8296967
191,42.02000045776367,15.380000114440918,2019-07-11 23:00:00,0.44372988,3.7816753,355.71414
192,42.02000045776367,15.380000114440918,2019-07-12 23:00:00,0.15589392,3.0329409,349.10626
193,42.02000045776367,15.380000114440918,2019-07-13 23:00:00,0.46111882,2.8618946,3.0227203
194,42.02000045776367,15.380000114440918,2019-07-14 23:00:00,0.4743054,3.8214037,353.38226
195,42.02000045776367,15.380000114440918,2019-07-15 23:00:00,0.5832764,3.1498265,11.984314
196,42.02000045776367,15.380000114440918,2019-07-16 23:00:00,1.0909861,4.3045683,329.92703
197,42.02000045776367,15.380000114440918,2019-07-17 23:00:00,0.27317297,3.276228,353.95023
198,42.02000045776367,15.380000114440918,2019-07-18 23:00:00,0.2354002,2.6435864,85.92702
199,42.02000045776367,15.380000114440918,2019-07-19 23:00:00,0.1477791,2.0620127,101.73678
200,42.02000045776367,15.380000114440918,2019-07-20 23:00:00,0.104693055,2.0799341,99.181
201,42.02000045776367,15.380000114440918,2019-07-21 23:00:00,0.044218063,1.7564764,307.5913
202,42.02000045776367,15.380000114440918,2019-07-22 23:00:00,0.47797644,3.22968,321.2931
203,42.02000045776367,15.380000114440918,2019-07-23 23:00:00,0.4517964,3.5268898,337.24484
204,42.02000045776367,15.380000114440918,2019-07-24 23:00:00,0.23882973,2.9447613,333.5914
205,42.02000045776367,15.380000114440918,2019-07-25 23:00:00,0.13328826,2.539547,27.69577
206,42.02000045776367,15.380000114440918,2019-07-26 23:00:00,0.3606491,3.011134,125.09372
207,42.02000045776367,15.380000114440918,2019-07-27 23:00:00,0.6726364,3.7444844,151.17572
208,42.02000045776367,15.380000114440918,2019-07-28 23:00:00,0.85000396,5.0790744,162.15245
209,42.02000045776367,15.380000114440918,2019-07-29 23:00:00,0.48613966,4.0535097,327.06
210,42.02000045776367,15.380000114440918,2019-07-30 23:00:00,0.24902165,3.0010629,331.53802
211,42.02000045776367,15.380000114440918,2019-07-31 23:00:00,0.0966748,2.68157,339.31458
212,42.02000045776367,15.380000114440918,2019-08-01 23:00:00,0.21463013,3.0357957,333.92453
213,42.02000045776367,15.380000114440918,2019-08-02 23:00:00,0.5136721,2.9222405,15.888962
214,42.02000045776367,15.380000114440918,2019-08-03 23:00:00,0.9514396,4.41511,332.40088
215,42.02000045776367,15.380000114440918,2019-08-04 23:00:00,0.43175077,3.4188063,348.0632
216,42.02000045776367,15.380000114440918,2019-08-05 23:00:00,0.1930871,2.7051218,52.843933
217,42.02000045776367,15.380000114440918,2019-08-06 23:00:00,0.38765037,2.9464264,122.66354
218,42.02000045776367,15.380000114440918,2019-08-07 23:00:00,0.5890244,3.799914,114.08968
219,42.02000045776367,15.380000114440918,2019-08-08 23:00:00,0.44034863,3.8914242,78.80034
220,42.02000045776367,15.380000114440918,2019-08-09 23:00:00,0.22511172,2.864432,334.59076
221,42.02000045776367,15.380000114440918,2019-08-10 23:00:00,0.11372566,2.690293,1.3898621
222,42.02000045776367,15.380000114440918,2019-08-11 23:00:00,0.101070404,2.4610417,346.75256
223,42.02000045776367,15.380000114440918,2019-08-12 23:00:00,0.13686275,2.166845,344.65002
224,42.02000045776367,15.380000114440918,2019-08-13 23:00:00,0.30683994,3.1569633,323.68506
225,42.02000045776367,15.380000114440918,2019-08-14 23:00:00,1.0882812,4.06366,320.75793
226,42.02000045776367,15.380000114440918,2019-08-15 23:00:00,0.71292084,4.42185,345.55112
227,42.02000045776367,15.380000114440918,2019-08-16 23:00:00,0.53545666,3.1405487,329.7195
228,42.02000045776367,15.380000114440918,2019-08-17 23:00:00,0.19936645,2.9256504,359.2693
229,42.02000045776367,15.380000114440918,2019-08-18 23:00:00,0.21834934,2.5437498,108.12075
230,42.02000045776367,15.380000114440918,2019-08-19 23:00:00,0.09194124,2.081441,85.9707
231,42.02000045776367,15.380000114440918,2019-08-20 23:00:00,0.12889278,2.3532753,96.756294
232,42.02000045776367,15.380000114440918,2019-08-21 23:00:00,0.21037948,2.3379707,319.09778
233,42.02000045776367,15.380000114440918,2019-08-22 23:00:00,0.30795085,2.92454,344.29507
234,42.02000045776367,15.380000114440918,2019-08-23 23:00:00,0.5759343,3.6839797,323.15533
235,42.02000045776367,15.380000114440918,2019-08-24 23:00:00,0.48498034,3.1901894,315.48798
236,42.02000045776367,15.380000114440918,2019-08-25 23:00:00,0.36716998,2.935959,319.64386
237,42.02000045776367,15.380000114440918,2019-08-26 23:00:00,0.23037672,2.7664194,315.40063
238,42.02000045776367,15.380000114440918,2019-08-27 23:00:00,0.17579472,2.7622957,330.90454
239,42.02000045776367,15.380000114440918,2019-08-28 23:00:00,0.14565384,2.341222,47.37741
240,42.02000045776367,15.380000114440918,2019-08-29 23:00:00,0.26916385,3.04095,328.62732
241,42.02000045776367,15.380000114440918,2019-08-30 23:00:00,0.3297354,3.0601401,322.33618
242,42.02000045776367,15.380000114440918,2019-08-31 23:00:00,0.18163931,3.0637088,331.5271
243,42.02000045776367,15.380000114440918,2019-09-01 23:00:00,0.1518848,2.6218586,303.14056
244,42.02000045776367,15.380000114440918,2019-09-02 23:00:00,0.15502453,2.1930928,317.1427
245,42.02000045776367,15.380000114440918,2019-09-03 23:00:00,0.9046343,4.0122747,348.3199
246,42.02000045776367,15.380000114440918,2019-09-04 23:00:00,0.62655556,3.6601903,334.00644
247,42.02000045776367,15.380000114440918,2019-09-05 23:00:00,0.21110392,3.172823,338.75757
248,42.02000045776367,15.380000114440918,2019-09-06 23:00:00,0.48758864,2.8015485,304.50037
249,42.02000045776367,15.380000114440918,2019-09-07 23:00:00,0.3653828,3.1838455,350.73914
250,42.02000045776367,15.380000114440918,2019-09-08 23:00:00,0.85203266,3.6596353,203.39435
251,42.02000045776367,15.380000114440918,2019-09-09 23:00:00,0.52589273,3.6514676,22.136414
252,42.02000045776367,15.380000114440918,2019-09-10 23:00:00,0.33958924,2.8127296,4.131302
253,42.02000045776367,15.380000114440918,2019-09-11 23:00:00,0.5673847,3.464958,324.69534
254,42.02000045776367,15.380000114440918,2019-09-12 23:00:00,0.998728,4.2671394,320.0152
255,42.02000045776367,15.380000114440918,2019-09-13 23:00:00,0.74557346,3.5728035,329.15704
256,42.02000045776367,15.380000114440918,2019-09-14 23:00:00,0.64679444,3.3304682,321.09103
257,42.02000045776367,15.380000114440918,2019-09-15 23:00:00,0.24863517,3.1176314,350.2094
258,42.02000045776367,15.380000114440918,2019-09-16 23:00:00,0.09696472,2.4512086,354.69293
259,42.02000045776367,15.380000114440918,2019-09-17 23:00:00,0.25022912,2.531855,124.629524
260,42.02000045776367,15.380000114440918,2019-09-18 23:00:00,0.32746518,2.7192369,96.76176
261,42.02000045776367,15.380000114440918,2019-09-19 23:00:00,0.5254097,3.8599427,44.16632
262,42.02000045776367,15.380000114440918,2019-09-20 23:00:00,0.84097135,4.085467,345.4037
263,42.02000045776367,15.380000114440918,2019-09-21 23:00:00,0.31205666,3.3835187,67.67071
264,42.02000045776367,15.380000114440918,2019-09-22 23:00:00,0.61728144,4.2695975,101.54018
265,42.02000045776367,15.380000114440918,2019-09-23 23:00:00,0.6394041,4.97559,90.27402
266,42.02000045776367,15.380000114440918,2019-09-24 23:00:00,0.6626377,4.1971984,329.94885
267,42.02000045776367,15.380000114440918,2019-09-25 23:00:00,0.315148,3.1394386,106.52066
268,42.02000045776367,15.380000114440918,2019-09-26 23:00:00,0.26800454,2.8065443,331.9094
269,42.02000045776367,15.380000114440918,2019-09-27 23:00:00,0.23612475,2.5250354,116.809296
270,42.02000045776367,15.380000114440918,2019-09-28 23:00:00,0.20211971,2.7679262,95.00875
271,42.02000045776367,15.380000114440918,2019-09-29 23:00:00,0.17579472,2.328772,126.32791
272,42.02000045776367,15.380000114440918,2019-09-30 23:00:00,0.18250883,2.38214,106.122
273,42.02000045776367,15.380000114440918,2019-10-01 23:00:00,0.38571823,2.8996406,124.372856
274,42.02000045776367,15.380000114440918,2019-10-02 23:00:00,0.5078275,3.1183453,205.85182
275,42.02000045776367,15.380000114440918,2019-10-03 23:00:00,1.6114962,5.2141194,354.98236
276,42.02000045776367,15.380000114440918,2019-10-04 23:00:00,0.706883,4.5505514,343.26294
277,42.02000045776367,15.380000114440918,2019-10-05 23:00:00,0.21535456,2.776966,49.36525
278,42.02000045776367,15.380000114440918,2019-10-06 23:00:00,0.3174665,3.3789194,39.30597
279,42.02000045776367,15.380000114440918,2019-10-07 23:00:00,1.0088232,4.2680116,33.752075
280,42.02000045776367,15.380000114440918,2019-10-08 23:00:00,0.48821664,4.4406443,56.30078
281,42.02000045776367,15.380000114440918,2019-10-09 23:00:00,0.4836762,3.7671638,119.255844
282,42.02000045776367,15.380000114440918,2019-10-10 23:00:00,0.34635162,3.397713,64.39953
283,42.02000045776367,15.380000114440918,2019-10-11 23:00:00,0.28408933,3.4718568,27.859604
284,42.02000045776367,15.380000114440918,2019-10-12 23:00:00,0.2009604,2.5032284,105.31377
285,42.02000045776367,15.380000114440918,2019-10-13 23:00:00,0.07778847,2.0248218,38.743484
286,42.02000045776367,15.380000114440918,2019-10-14 23:00:00,0.13425434,2.1388528,74.043755
287,42.02000045776367,15.380000114440918,2019-10-15 23:00:00,0.5139619,3.2203226,134.56319
288,42.02000045776367,15.380000114440918,2019-10-16 23:00:00,0.48203385,3.8048303,7.806595
289,42.02000045776367,15.380000114440918,2019-10-17 23:00:00,0.1933769,2.8613396,356.0145
290,42.02000045776367,15.380000114440918,2019-10-18 23:00:00,0.20598388,2.4630241,101.60571
291,42.02000045776367,15.380000114440918,2019-10-19 23:00:00,0.5383549,3.689293,108.808846
