"Tempo, CF eolico offshore, produzione EOLICO offshore, consumo elettrico, produzione diesel"
2019-06-16 13:00:00,0.312081088,44.939676672000004,39.986749036,-4.952927636000005
2019-06-16 14:00:00,0.283776269,40.863782736000005,37.874134267,-2.9896484690000023
2019-06-16 15:00:00,0.289727734,41.720793696,33.0051887419,-8.715604954100002
2019-06-16 16:00:00,0.361107659,51.999502896,43.732313187,-8.267189709
2019-06-16 17:00:00,0.444173924,63.961045056,40.978105481,-22.982939575000003
2019-06-16 18:00:00,0.377452807,54.353204208,69.760187735,15.406983527000001
2019-06-16 19:00:00,0.348003845,50.11255368,42.098644127,-8.013909552999998
2019-06-16 20:00:00,0.411987677,59.326225488,33.594389120500004,-25.731836367499994
2019-06-16 21:00:00,0.477253721,68.724535824,44.255159254,-24.46937657
2019-06-16 22:00:00,0.533517925,76.82658119999999,35.733775911100004,-41.09280528889999
2019-06-16 23:00:00,0.553328218,79.679263392,31.1774944931,-48.501768898899996
2019-06-17 00:00:00,0.554768207,79.886621808,27.7737773921,-52.1128444159
2019-06-17 01:00:00,0.585824638,84.358747872,30.4150676199,-53.943680252099995
2019-06-17 02:00:00,0.584525767,84.171710448,29.7903871159,-54.381323332099996
2019-06-17 03:00:00,0.563510605,81.14552712000001,31.727040613899998,-49.41848650610001
2019-06-17 04:00:00,0.555006424,79.920925056,39.016982931,-40.903942125
2019-06-17 05:00:00,0.556775769,80.175710736,33.2288286804,-46.9468820556
2019-06-17 06:00:00,0.553716571,79.735186224,45.583325003000006,-34.151861221
2019-06-17 07:00:00,0.548917465,79.04411496,35.6170801234,-43.4270348366
2019-06-17 08:00:00,0.562090255,80.94099672,42.444809245,-38.496187475
2019-06-17 09:00:00,0.602952991,86.825230704,48.107955427,-38.717275277000006
2019-06-17 10:00:00,0.585913466,84.37153910400001,50.310889785,-34.06064931900001
2019-06-17 11:00:00,0.563000881,81.072126864,44.4761004,-36.596026464
2019-06-17 12:00:00,0.539998557,77.759792208,49.302261068,-28.457531139999993
2019-06-17 13:00:00,0.535682799,77.138323056,50.80242985899999,-26.33589319700001
2019-06-17 14:00:00,0.537827919,77.447220336,41.071663621,-36.375556715
2019-06-17 15:00:00,0.528821615,76.15031256,39.727305117,-36.423007443
2019-06-17 16:00:00,0.542520733,78.122985552,39.626550197,-38.496435355
2019-06-17 17:00:00,0.548569169,78.993960336,39.525435437999995,-39.468524898000005
2019-06-17 18:00:00,0.547220465,78.79974696,60.65985942499999,-18.139887535
2019-06-17 19:00:00,0.545917727,78.612152688,73.925683999,-4.6864686889999945
2019-06-17 20:00:00,0.512928171,73.861656624,47.991367591,-25.870289033000006
