"Tempo, CF wec, produzione WEC, consumo elettrico, produzione diesel"
2019-01-01 00:00:00,0.0,0.0,0.148968418,0.148968418
2019-01-01 01:00:00,0.0,0.0,0.145042559,0.145042559
2019-01-01 02:00:00,0.0,0.0,0.174338544,0.174338544
2019-01-01 03:00:00,0.0,0.0,0.195461255,0.195461255
2019-01-01 04:00:00,0.0,0.0,0.246719786,0.246719786
2019-01-01 05:00:00,0.0,0.0,0.278573971,0.278573971
2019-01-01 06:00:00,0.0,0.0,0.23728579,0.23728579
2019-01-01 07:00:00,0.19863,0.39726,0.226543022,-0.170716978
2019-01-01 08:00:00,0.45418,0.90836,0.206480313,-0.7018796869999999
2019-01-01 09:00:00,0.60569,1.21138,0.229235657,-0.9821443429999999
2019-01-01 10:00:00,0.68391,1.36782,0.209822794,-1.1579972060000001
2019-01-01 11:00:00,0.71477,1.42954,0.256894904,-1.172645096
2019-01-01 12:00:00,0.64861,1.29722,0.277516376,-1.019703624
2019-01-01 13:00:00,0.3702,0.7404,0.235656742,-0.504743258
2019-01-01 14:00:00,0.25532,0.51064,0.206300059,-0.30433994099999995
2019-01-01 15:00:00,0.05069,0.10138,0.153435228,0.05205522800000001
2019-01-01 16:00:00,0.0,0.0,0.212377105,0.212377105
2019-01-01 17:00:00,0.0,0.0,0.224894792,0.224894792
2019-01-01 18:00:00,0.0,0.0,0.344624585,0.344624585
2019-01-01 19:00:00,0.0,0.0,0.323073392,0.323073392
2019-01-01 20:00:00,0.0,0.0,0.284189744,0.284189744
2019-01-01 21:00:00,0.0,0.0,0.258041855,0.258041855
2019-01-01 22:00:00,0.0,0.0,0.18356425,0.18356425
2019-01-01 23:00:00,0.0,0.0,0.175871703,0.175871703
2019-01-02 00:00:00,0.0,0.0,0.16501894,0.16501894
2019-01-02 01:00:00,0.0,0.0,0.147616106,0.147616106
2019-01-02 02:00:00,0.0,0.0,0.109878576,0.109878576
2019-01-02 03:00:00,0.0,0.0,0.174588779,0.174588779
2019-01-02 04:00:00,0.0,0.0,0.158982931,0.158982931
2019-01-02 05:00:00,0.0,0.0,0.191415544,0.191415544
2019-01-02 06:00:00,0.0,0.0,0.179869078,0.179869078
2019-01-02 07:00:00,0.09213,0.18426,0.197210874,0.012950874000000001
2019-01-02 08:00:00,0.08326,0.16652,0.175604961,0.009084961000000003
2019-01-02 09:00:00,0.06969,0.13938,0.178251959,0.038871958999999984
2019-01-02 10:00:00,0.07789,0.15578,0.161827614,0.006047614000000007
2019-01-02 11:00:00,0.02609,0.05218,0.179081025,0.126901025
2019-01-02 12:00:00,0.0337,0.0674,0.230626988,0.16322698800000002
2019-01-02 13:00:00,0.02459,0.04918,0.231238437,0.182058437
2019-01-02 14:00:00,0.0138,0.0276,0.213397636,0.185797636
2019-01-02 15:00:00,0.0,0.0,0.176890761,0.176890761
2019-01-02 16:00:00,0.0,0.0,0.195266696,0.195266696
2019-01-02 17:00:00,0.0,0.0,0.255178525,0.255178525
2019-01-02 18:00:00,0.0,0.0,0.227373271,0.227373271
2019-01-02 19:00:00,0.0,0.0,0.253774689,0.253774689
2019-01-02 20:00:00,0.0,0.0,0.232900502,0.232900502
2019-01-02 21:00:00,0.0,0.0,0.168697892,0.168697892
2019-01-02 22:00:00,0.0,0.0,0.157256372,0.157256372
2019-01-02 23:00:00,0.0,0.0,0.17770145,0.17770145
2019-01-03 00:00:00,0.0,0.0,0.174761538,0.174761538
2019-01-03 01:00:00,0.0,0.0,0.148312711,0.148312711
2019-01-03 02:00:00,0.0,0.0,0.152575004,0.152575004
2019-01-03 03:00:00,0.0,0.0,0.184260559,0.184260559
2019-01-03 04:00:00,0.0,0.0,0.212614289,0.212614289
2019-01-03 05:00:00,0.0,0.0,0.26850025,0.26850025
2019-01-03 06:00:00,0.0,0.0,0.2329816,0.2329816
2019-01-03 07:00:00,0.19726,0.39452,0.190822236,-0.20369776399999998
2019-01-03 08:00:00,0.4371,0.8742,0.207489974,-0.666710026
2019-01-03 09:00:00,0.55355,1.1071,0.218032469,-0.889067531
2019-01-03 10:00:00,0.65127,1.30254,0.215885852,-1.086654148
2019-01-03 11:00:00,0.43565,0.8713,0.271297287,-0.600002713
2019-01-03 12:00:00,0.61217,1.22434,0.232922409,-0.991417591
2019-01-03 13:00:00,0.34583,0.69166,0.21956241,-0.47209759000000007
2019-01-03 14:00:00,0.03602,0.07204,0.195793847,0.12375384699999999
2019-01-03 15:00:00,0.00266,0.00532,0.218865355,0.21354535500000002
2019-01-03 16:00:00,0.0,0.0,0.21551171,0.21551171
2019-01-03 17:00:00,0.0,0.0,0.331358866,0.331358866
2019-01-03 18:00:00,0.0,0.0,0.355323637,0.355323637
2019-01-03 19:00:00,0.0,0.0,0.243961708,0.243961708
2019-01-03 20:00:00,0.0,0.0,0.264895118,0.264895118
2019-01-03 21:00:00,0.0,0.0,0.237542416,0.237542416
2019-01-03 22:00:00,0.0,0.0,0.239208781,0.239208781
2019-01-03 23:00:00,0.0,0.0,0.195955157,0.195955157
2019-01-04 00:00:00,0.0,0.0,0.153929732,0.153929732
2019-01-04 01:00:00,0.0,0.0,0.180552707,0.180552707
2019-01-04 02:00:00,0.0,0.0,0.17527701,0.17527701
2019-01-04 03:00:00,0.0,0.0,0.148518469,0.148518469
2019-01-04 04:00:00,0.0,0.0,0.168506909,0.168506909
2019-01-04 05:00:00,0.0,0.0,0.216897686,0.216897686
2019-01-04 06:00:00,0.0,0.0,0.246797623,0.246797623
2019-01-04 07:00:00,0.04001,0.08002,0.182161082,0.10214108200000001
2019-01-04 08:00:00,0.02385,0.0477,0.175426403,0.12772640300000002
2019-01-04 09:00:00,0.11089,0.22178,0.168944119,-0.052835881
2019-01-04 10:00:00,0.11706,0.23412,0.2685171,0.034397100000000014
2019-01-04 11:00:00,0.12278,0.24556,0.225864553,-0.019695447000000005
2019-01-04 12:00:00,0.03525,0.0705,0.217344599,0.14684459900000002
2019-01-04 13:00:00,0.03836,0.07672,0.21697424,0.14025424000000003
2019-01-04 14:00:00,0.01873,0.03746,0.211952627,0.174492627
2019-01-04 15:00:00,2e-05,4e-05,0.183419938,0.183379938
2019-01-04 16:00:00,0.0,0.0,0.154829396,0.154829396
2019-01-04 17:00:00,0.0,0.0,0.226374111,0.226374111
2019-01-04 18:00:00,0.0,0.0,0.360596908,0.360596908
2019-01-04 19:00:00,0.0,0.0,0.296191088,0.296191088
2019-01-04 20:00:00,0.0,0.0,0.222501366,0.222501366
2019-01-04 21:00:00,0.0,0.0,0.224986488,0.224986488
2019-01-04 22:00:00,0.0,0.0,0.203386507,0.203386507
2019-01-04 23:00:00,0.0,0.0,0.184581478,0.184581478
2019-01-05 00:00:00,0.0,0.0,0.141039864,0.141039864
2019-01-05 01:00:00,0.0,0.0,0.154385915,0.154385915
2019-01-05 02:00:00,0.0,0.0,0.148508691,0.148508691
2019-01-05 03:00:00,0.0,0.0,0.181953283,0.181953283
2019-01-05 04:00:00,0.0,0.0,0.171859829,0.171859829
2019-01-05 05:00:00,0.0,0.0,0.250772055,0.250772055
2019-01-05 06:00:00,0.0,0.0,0.201626863,0.201626863
2019-01-05 07:00:00,0.16388,0.32776,0.164810025,-0.162949975
2019-01-05 08:00:00,0.34801,0.69602,0.192685728,-0.503334272
2019-01-05 09:00:00,0.51664,1.03328,0.192205609,-0.841074391
2019-01-05 10:00:00,0.26101,0.52202,0.193143803,-0.32887619700000004
2019-01-05 11:00:00,0.03139,0.06278,0.183836909,0.12105690899999999
2019-01-05 12:00:00,0.11377,0.22754,0.169560045,-0.057979955
2019-01-05 13:00:00,0.08279,0.16558,0.239292362,0.073712362
2019-01-05 14:00:00,0.13216,0.26432,0.165328449,-0.09899155100000001
2019-01-05 15:00:00,0.02712,0.05424,0.235096093,0.180856093
2019-01-05 16:00:00,0.0,0.0,0.153082987,0.153082987
2019-01-05 17:00:00,0.0,0.0,0.230195909,0.230195909
2019-01-05 18:00:00,0.0,0.0,0.269130421,0.269130421
2019-01-05 19:00:00,0.0,0.0,0.267594429,0.267594429
2019-01-05 20:00:00,0.0,0.0,0.222461767,0.222461767
2019-01-05 21:00:00,0.0,0.0,0.166473383,0.166473383
2019-01-05 22:00:00,0.0,0.0,0.18505544,0.18505544
2019-01-05 23:00:00,0.0,0.0,0.175247256,0.175247256
2019-01-06 00:00:00,0.0,0.0,0.16963814,0.16963814
2019-01-06 01:00:00,0.0,0.0,0.153638985,0.153638985
2019-01-06 02:00:00,0.0,0.0,0.160542603,0.160542603
2019-01-06 03:00:00,0.0,0.0,0.140536717,0.140536717
2019-01-06 04:00:00,0.0,0.0,0.230739482,0.230739482
2019-01-06 05:00:00,0.0,0.0,0.241653948,0.241653948
2019-01-06 06:00:00,0.0,0.0,0.243549479,0.243549479
2019-01-06 07:00:00,0.04941,0.09882,0.191178598,0.092358598
2019-01-06 08:00:00,0.09586,0.19172,0.162953571,-0.02876642900000001
2019-01-06 09:00:00,0.04546,0.09092,0.170022377,0.079102377
2019-01-06 10:00:00,0.20905,0.4181,0.209649919,-0.20845008100000004
2019-01-06 11:00:00,0.01945,0.0389,0.179905304,0.141005304
2019-01-06 12:00:00,0.21345,0.4269,0.183733699,-0.243166301
2019-01-06 13:00:00,0.4888,0.9776,0.225228123,-0.7523718770000001
2019-01-06 14:00:00,0.16017,0.32034,0.179779002,-0.14056099800000002
2019-01-06 15:00:00,0.1108,0.2216,0.221166953,-0.00043304699999999197
2019-01-06 16:00:00,0.0,0.0,0.188418923,0.188418923
2019-01-06 17:00:00,0.0,0.0,0.240984457,0.240984457
2019-01-06 18:00:00,0.0,0.0,0.237021117,0.237021117
2019-01-06 19:00:00,0.0,0.0,0.279243572,0.279243572
2019-01-06 20:00:00,0.0,0.0,0.210717226,0.210717226
2019-01-06 21:00:00,0.0,0.0,0.181197858,0.181197858
2019-01-06 22:00:00,0.0,0.0,0.199716201,0.199716201
2019-01-06 23:00:00,0.0,0.0,0.161943411,0.161943411
2019-01-07 00:00:00,0.0,0.0,0.13649243,0.13649243
2019-01-07 01:00:00,0.0,0.0,0.143425662,0.143425662
2019-01-07 02:00:00,0.0,0.0,0.167921818,0.167921818
2019-01-07 03:00:00,0.0,0.0,0.135522101,0.135522101
2019-01-07 04:00:00,0.0,0.0,0.174481254,0.174481254
2019-01-07 05:00:00,0.0,0.0,0.199942791,0.199942791
2019-01-07 06:00:00,0.0,0.0,0.163733423,0.163733423
2019-01-07 07:00:00,0.03017,0.06034,0.164827541,0.10448754099999999
2019-01-07 08:00:00,0.09746,0.19492,0.169582548,-0.02533745200000001
2019-01-07 09:00:00,0.46395,0.9279,0.169003055,-0.7588969449999999
2019-01-07 10:00:00,0.3371,0.6742,0.22606625,-0.44813375
2019-01-07 11:00:00,0.71563,1.43126,0.171709842,-1.259550158
2019-01-07 12:00:00,0.47212,0.94424,0.129582045,-0.8146579549999999
2019-01-07 13:00:00,0.02609,0.05218,0.162555055,0.110375055
2019-01-07 14:00:00,0.00786,0.01572,0.164700792,0.148980792
2019-01-07 15:00:00,0.14514,0.29028,0.154966963,-0.13531303699999997
2019-01-07 16:00:00,0.0,0.0,0.210789545,0.210789545
2019-01-07 17:00:00,0.0,0.0,0.192855475,0.192855475
2019-01-07 18:00:00,0.0,0.0,0.203341005,0.203341005
2019-01-07 19:00:00,0.0,0.0,0.245166382,0.245166382
2019-01-07 20:00:00,0.0,0.0,0.207853924,0.207853924
2019-01-07 21:00:00,0.0,0.0,0.114471086,0.114471086
2019-01-07 22:00:00,0.0,0.0,0.163497064,0.163497064
2019-01-07 23:00:00,0.0,0.0,0.143247218,0.143247218
2019-01-08 00:00:00,0.0,0.0,0.154418105,0.154418105
2019-01-08 01:00:00,0.0,0.0,0.168291276,0.168291276
2019-01-08 02:00:00,0.0,0.0,0.153510348,0.153510348
2019-01-08 03:00:00,0.0,0.0,0.15067667,0.15067667
2019-01-08 04:00:00,0.0,0.0,0.204877608,0.204877608
2019-01-08 05:00:00,0.0,0.0,0.185736901,0.185736901
2019-01-08 06:00:00,0.0,0.0,0.237141315,0.237141315
2019-01-08 07:00:00,0.1903,0.3806,0.201233263,-0.179366737
2019-01-08 08:00:00,0.42644,0.85288,0.20070053,-0.65217947
2019-01-08 09:00:00,0.56686,1.13372,0.203583219,-0.9301367810000001
2019-01-08 10:00:00,0.48984,0.97968,0.245774322,-0.733905678
2019-01-08 11:00:00,0.35425,0.7085,0.259948951,-0.44855104900000003
2019-01-08 12:00:00,0.16766,0.33532,0.207165008,-0.128154992
2019-01-08 13:00:00,0.07699,0.15398,0.241844828,0.087864828
2019-01-08 14:00:00,0.07634,0.15268,0.213577849,0.060897848999999976
2019-01-08 15:00:00,0.0482,0.0964,0.197267481,0.100867481
2019-01-08 16:00:00,0.0,0.0,0.221024186,0.221024186
2019-01-08 17:00:00,0.0,0.0,0.252801995,0.252801995
2019-01-08 18:00:00,0.0,0.0,0.33588546,0.33588546
2019-01-08 19:00:00,0.0,0.0,0.347836026,0.347836026
2019-01-08 20:00:00,0.0,0.0,0.278520781,0.278520781
2019-01-08 21:00:00,0.0,0.0,0.222625974,0.222625974
2019-01-08 22:00:00,0.0,0.0,0.212628466,0.212628466
2019-01-08 23:00:00,0.0,0.0,0.134643756,0.134643756
2019-01-09 00:00:00,0.0,0.0,0.16969819,0.16969819
2019-01-09 01:00:00,0.0,0.0,0.169456333,0.169456333
2019-01-09 02:00:00,0.0,0.0,0.172229459,0.172229459
2019-01-09 03:00:00,0.0,0.0,0.172877562,0.172877562
2019-01-09 04:00:00,0.0,0.0,0.223147574,0.223147574
2019-01-09 05:00:00,0.0,0.0,0.195571154,0.195571154
2019-01-09 06:00:00,0.0,0.0,0.255369094,0.255369094
2019-01-09 07:00:00,0.00078,0.00156,0.247249475,0.245689475
2019-01-09 08:00:00,0.09625,0.1925,0.220365323,0.027865322999999997
2019-01-09 09:00:00,0.14543,0.29086,0.227066701,-0.063793299
2019-01-09 10:00:00,0.17599,0.35198,0.204633324,-0.147346676
2019-01-09 11:00:00,0.03216,0.06432,0.215585405,0.15126540500000002
2019-01-09 12:00:00,0.15624,0.31248,0.302037736,-0.010442263999999979
2019-01-09 13:00:00,0.02759,0.05518,0.220017769,0.164837769
2019-01-09 14:00:00,0.01449,0.02898,0.201727576,0.17274757599999999
2019-01-09 15:00:00,2e-05,4e-05,0.239841786,0.239801786
2019-01-09 16:00:00,0.0,0.0,0.240366817,0.240366817
2019-01-09 17:00:00,0.0,0.0,0.243566912,0.243566912
2019-01-09 18:00:00,0.0,0.0,0.426382457,0.426382457
2019-01-09 19:00:00,0.0,0.0,0.395608113,0.395608113
2019-01-09 20:00:00,0.0,0.0,0.311365656,0.311365656
2019-01-09 21:00:00,0.0,0.0,0.172609528,0.172609528
2019-01-09 22:00:00,0.0,0.0,0.212494152,0.212494152
2019-01-09 23:00:00,0.0,0.0,0.183456616,0.183456616
2019-01-10 00:00:00,0.0,0.0,0.144278938,0.144278938
2019-01-10 01:00:00,0.0,0.0,0.143457004,0.143457004
2019-01-10 02:00:00,0.0,0.0,0.154122705,0.154122705
2019-01-10 03:00:00,0.0,0.0,0.158351123,0.158351123
2019-01-10 04:00:00,0.0,0.0,0.181523388,0.181523388
2019-01-10 05:00:00,0.0,0.0,0.215459748,0.215459748
2019-01-10 06:00:00,0.0,0.0,0.224238647,0.224238647
2019-01-10 07:00:00,0.03058,0.06116,0.176101286,0.114941286
2019-01-10 08:00:00,0.16997,0.33994,0.204522777,-0.13541722300000003
2019-01-10 09:00:00,0.50327,1.00654,0.196054212,-0.810485788
2019-01-10 10:00:00,0.6072,1.2144,0.232029395,-0.982370605
2019-01-10 11:00:00,0.54359,1.08718,0.273389143,-0.8137908570000001
2019-01-10 12:00:00,0.31101,0.62202,0.203662576,-0.418357424
2019-01-10 13:00:00,0.22561,0.45122,0.232970402,-0.21824959800000002
2019-01-10 14:00:00,0.23956,0.47912,0.200293068,-0.27882693199999997
2019-01-10 15:00:00,0.09513,0.19026,0.212860904,0.022600903999999977
2019-01-10 16:00:00,0.0,0.0,0.152418839,0.152418839
2019-01-10 17:00:00,0.0,0.0,0.255352741,0.255352741
2019-01-10 18:00:00,0.0,0.0,0.351213339,0.351213339
2019-01-10 19:00:00,0.0,0.0,0.354080864,0.354080864
2019-01-10 20:00:00,0.0,0.0,0.200939264,0.200939264
2019-01-10 21:00:00,0.0,0.0,0.254300123,0.254300123
2019-01-10 22:00:00,0.0,0.0,0.187685172,0.187685172
2019-01-10 23:00:00,0.0,0.0,0.140308643,0.140308643
2019-01-11 00:00:00,0.0,0.0,0.140220148,0.140220148
2019-01-11 01:00:00,0.0,0.0,0.180735068,0.180735068
2019-01-11 02:00:00,0.0,0.0,0.168668334,0.168668334
2019-01-11 03:00:00,0.0,0.0,0.151315806,0.151315806
2019-01-11 04:00:00,0.0,0.0,0.144806914,0.144806914
2019-01-11 05:00:00,0.0,0.0,0.246792134,0.246792134
2019-01-11 06:00:00,0.0,0.0,0.28309527,0.28309527
2019-01-11 07:00:00,0.03042,0.06084,0.176896059,0.11605605899999999
2019-01-11 08:00:00,0.00724,0.01448,0.175467877,0.160987877
2019-01-11 09:00:00,0.03447,0.06894,0.221636868,0.15269686799999999
2019-01-11 10:00:00,0.02835,0.0567,0.167095851,0.11039585099999999
2019-01-11 11:00:00,0.2351,0.4702,0.217874122,-0.252325878
2019-01-11 12:00:00,0.01802,0.03604,0.21620205,0.18016205000000002
2019-01-11 13:00:00,0.23214,0.46428,0.224441787,-0.23983821300000002
2019-01-11 14:00:00,0.13877,0.27754,0.211580732,-0.06595926800000002
2019-01-11 15:00:00,0.053,0.106,0.190222197,0.08422219700000001
2019-01-11 16:00:00,0.0,0.0,0.18503768,0.18503768
2019-01-11 17:00:00,0.0,0.0,0.263078064,0.263078064
2019-01-11 18:00:00,0.0,0.0,0.373701899,0.373701899
2019-01-11 19:00:00,0.0,0.0,0.320339554,0.320339554
2019-01-11 20:00:00,0.0,0.0,0.268282449,0.268282449
2019-01-11 21:00:00,0.0,0.0,0.191349169,0.191349169
2019-01-11 22:00:00,0.0,0.0,0.173719129,0.173719129
2019-01-11 23:00:00,0.0,0.0,0.18081035,0.18081035
2019-01-12 00:00:00,0.0,0.0,0.158472027,0.158472027
2019-01-12 01:00:00,0.0,0.0,0.156202067,0.156202067
2019-01-12 02:00:00,0.0,0.0,0.160094944,0.160094944
2019-01-12 03:00:00,0.0,0.0,0.15450956,0.15450956
2019-01-12 04:00:00,0.0,0.0,0.204914071,0.204914071
2019-01-12 05:00:00,0.0,0.0,0.184521212,0.184521212
2019-01-12 06:00:00,0.0,0.0,0.256606685,0.256606685
2019-01-12 07:00:00,0.03998,0.07996,0.208524544,0.128564544
2019-01-12 08:00:00,0.30804,0.61608,0.183422514,-0.432657486
2019-01-12 09:00:00,0.37061,0.74122,0.222934487,-0.518285513
2019-01-12 10:00:00,0.6379,1.2758,0.146563621,-1.129236379
2019-01-12 11:00:00,0.70701,1.41402,0.231064938,-1.182955062
2019-01-12 12:00:00,0.69955,1.3991,0.283793184,-1.115306816
2019-01-12 13:00:00,0.55944,1.11888,0.290272833,-0.8286071670000001
2019-01-12 14:00:00,0.26334,0.52668,0.203706928,-0.322973072
2019-01-12 15:00:00,0.15168,0.30336,0.228275268,-0.07508473200000002
2019-01-12 16:00:00,0.0,0.0,0.196077925,0.196077925
2019-01-12 17:00:00,0.0,0.0,0.204174542,0.204174542
2019-01-12 18:00:00,0.0,0.0,0.331457473,0.331457473
2019-01-12 19:00:00,0.0,0.0,0.366607634,0.366607634
2019-01-12 20:00:00,0.0,0.0,0.278836655,0.278836655
2019-01-12 21:00:00,0.0,0.0,0.234878131,0.234878131
2019-01-12 22:00:00,0.0,0.0,0.206315122,0.206315122
2019-01-12 23:00:00,0.0,0.0,0.168461579,0.168461579
2019-01-13 00:00:00,0.0,0.0,0.134576293,0.134576293
2019-01-13 01:00:00,0.0,0.0,0.144828184,0.144828184
2019-01-13 02:00:00,0.0,0.0,0.174237348,0.174237348
2019-01-13 03:00:00,0.0,0.0,0.152109488,0.152109488
2019-01-13 04:00:00,0.0,0.0,0.171390356,0.171390356
2019-01-13 05:00:00,0.0,0.0,0.146699716,0.146699716
2019-01-13 06:00:00,0.0,0.0,0.275680691,0.275680691
2019-01-13 07:00:00,0.01725,0.0345,0.190510178,0.156010178
2019-01-13 08:00:00,0.07476,0.14952,0.213341573,0.06382157300000002
2019-01-13 09:00:00,0.12513,0.25026,0.158597537,-0.09166246299999997
2019-01-13 10:00:00,0.05506,0.11012,0.209761804,0.099641804
2019-01-13 11:00:00,0.07954,0.15908,0.189127701,0.03004770100000001
2019-01-13 12:00:00,0.50946,1.01892,0.178435907,-0.840484093
2019-01-13 13:00:00,0.11949,0.23898,0.175151969,-0.06382803100000001
2019-01-13 14:00:00,0.12926,0.25852,0.193746296,-0.06477370400000002
2019-01-13 15:00:00,0.0436,0.0872,0.163156646,0.07595664599999999
2019-01-13 16:00:00,0.0,0.0,0.166031961,0.166031961
2019-01-13 17:00:00,0.0,0.0,0.284546681,0.284546681
2019-01-13 18:00:00,0.0,0.0,0.310602214,0.310602214
2019-01-13 19:00:00,0.0,0.0,0.318661433,0.318661433
2019-01-13 20:00:00,0.0,0.0,0.242937921,0.242937921
2019-01-13 21:00:00,0.0,0.0,0.218840751,0.218840751
2019-01-13 22:00:00,0.0,0.0,0.167914958,0.167914958
2019-01-13 23:00:00,0.0,0.0,0.182978008,0.182978008
2019-01-14 00:00:00,0.0,0.0,0.183979158,0.183979158
2019-01-14 01:00:00,0.0,0.0,0.15678948,0.15678948
2019-01-14 02:00:00,0.0,0.0,0.155236197,0.155236197
2019-01-14 03:00:00,0.0,0.0,0.149046159,0.149046159
2019-01-14 04:00:00,0.0,0.0,0.20559332,0.20559332
2019-01-14 05:00:00,0.0,0.0,0.190547301,0.190547301
2019-01-14 06:00:00,0.0,0.0,0.265155923,0.265155923
2019-01-14 07:00:00,0.0111,0.0222,0.242740209,0.22054020900000001
2019-01-14 08:00:00,0.07132,0.14264,0.233676529,0.091036529
2019-01-14 09:00:00,0.02609,0.05218,0.199664978,0.147484978
2019-01-14 10:00:00,0.292,0.584,0.192252623,-0.39174737699999995
2019-01-14 11:00:00,0.08284,0.16568,0.192072904,0.026392903999999995
2019-01-14 12:00:00,0.09907,0.19814,0.193028872,-0.00511112800000002
2019-01-14 13:00:00,0.01312,0.02624,0.221497004,0.195257004
2019-01-14 14:00:00,0.06315,0.1263,0.202487986,0.07618798600000001
2019-01-14 15:00:00,0.1674,0.3348,0.199218697,-0.135581303
2019-01-14 16:00:00,0.0,0.0,0.173240768,0.173240768
2019-01-14 17:00:00,0.0,0.0,0.257880379,0.257880379
2019-01-14 18:00:00,0.0,0.0,0.333989768,0.333989768
2019-01-14 19:00:00,0.0,0.0,0.236978355,0.236978355
2019-01-14 20:00:00,0.0,0.0,0.302112103,0.302112103
2019-01-14 21:00:00,0.0,0.0,0.273293569,0.273293569
2019-01-14 22:00:00,0.0,0.0,0.218093149,0.218093149
2019-01-14 23:00:00,0.0,0.0,0.136949704,0.136949704
2019-01-15 00:00:00,0.0,0.0,0.149271911,0.149271911
2019-01-15 01:00:00,0.0,0.0,0.176958957,0.176958957
2019-01-15 02:00:00,0.0,0.0,0.153685574,0.153685574
2019-01-15 03:00:00,0.0,0.0,0.168539033,0.168539033
2019-01-15 04:00:00,0.0,0.0,0.219183541,0.219183541
2019-01-15 05:00:00,0.0,0.0,0.222986981,0.222986981
2019-01-15 06:00:00,0.0,0.0,0.240789963,0.240789963
2019-01-15 07:00:00,0.24303,0.48606,0.181707737,-0.30435226299999996
2019-01-15 08:00:00,0.47752,0.95504,0.227766622,-0.727273378
2019-01-15 09:00:00,0.65057,1.30114,0.184794348,-1.116345652
2019-01-15 10:00:00,0.72498,1.44996,0.238955008,-1.211004992
2019-01-15 11:00:00,0.75638,1.51276,0.195597556,-1.317162444
2019-01-15 12:00:00,0.73342,1.46684,0.249902791,-1.216937209
2019-01-15 13:00:00,0.63432,1.26864,0.185227057,-1.083412943
2019-01-15 14:00:00,0.47111,0.94222,0.195785245,-0.7464347549999999
2019-01-15 15:00:00,0.20246,0.40492,0.220079908,-0.184840092
2019-01-15 16:00:00,0.0,0.0,0.185383611,0.185383611
2019-01-15 17:00:00,0.0,0.0,0.287777357,0.287777357
2019-01-15 18:00:00,0.0,0.0,0.3446926,0.3446926
2019-01-15 19:00:00,0.0,0.0,0.364414302,0.364414302
2019-01-15 20:00:00,0.0,0.0,0.277796125,0.277796125
2019-01-15 21:00:00,0.0,0.0,0.214773423,0.214773423
2019-01-15 22:00:00,0.0,0.0,0.185132081,0.185132081
2019-01-15 23:00:00,0.0,0.0,0.183084109,0.183084109
2019-01-16 00:00:00,0.0,0.0,0.150847378,0.150847378
2019-01-16 01:00:00,0.0,0.0,0.151869011,0.151869011
2019-01-16 02:00:00,0.0,0.0,0.130865806,0.130865806
2019-01-16 03:00:00,0.0,0.0,0.124446478,0.124446478
2019-01-16 04:00:00,0.0,0.0,0.203701147,0.203701147
2019-01-16 05:00:00,0.0,0.0,0.192197162,0.192197162
2019-01-16 06:00:00,0.0,0.0,0.140881513,0.140881513
2019-01-16 07:00:00,0.21767,0.43534,0.205717879,-0.229622121
2019-01-16 08:00:00,0.39317,0.78634,0.154630783,-0.631709217
2019-01-16 09:00:00,0.60762,1.21524,0.179815204,-1.035424796
2019-01-16 10:00:00,0.70752,1.41504,0.184495462,-1.2305445380000002
2019-01-16 11:00:00,0.73934,1.47868,0.160296156,-1.318383844
2019-01-16 12:00:00,0.70987,1.41974,0.210893649,-1.208846351
2019-01-16 13:00:00,0.61417,1.22834,0.121718078,-1.106621922
2019-01-16 14:00:00,0.44936,0.89872,0.170793671,-0.727926329
2019-01-16 15:00:00,0.17886,0.35772,0.143121688,-0.21459831199999999
2019-01-16 16:00:00,0.0,0.0,0.13941584,0.13941584
2019-01-16 17:00:00,0.0,0.0,0.228086442,0.228086442
2019-01-16 18:00:00,0.0,0.0,0.296035705,0.296035705
2019-01-16 19:00:00,0.0,0.0,0.289531605,0.289531605
2019-01-16 20:00:00,0.0,0.0,0.224005302,0.224005302
2019-01-16 21:00:00,0.0,0.0,0.161554697,0.161554697
2019-01-16 22:00:00,0.0,0.0,0.165466469,0.165466469
2019-01-16 23:00:00,0.0,0.0,0.142361029,0.142361029
2019-01-17 00:00:00,0.0,0.0,0.147584967,0.147584967
2019-01-17 01:00:00,0.0,0.0,0.150361074,0.150361074
2019-01-17 02:00:00,0.0,0.0,0.133750461,0.133750461
2019-01-17 03:00:00,0.0,0.0,0.141240771,0.141240771
2019-01-17 04:00:00,0.0,0.0,0.176181365,0.176181365
2019-01-17 05:00:00,0.0,0.0,0.160109808,0.160109808
2019-01-17 06:00:00,0.0,0.0,0.202198766,0.202198766
2019-01-17 07:00:00,0.23703,0.47406,0.182215414,-0.29184458599999996
2019-01-17 08:00:00,0.46495,0.9299,0.214972606,-0.7149273939999999
2019-01-17 09:00:00,0.6296,1.2592,0.213776436,-1.045423564
2019-01-17 10:00:00,0.70294,1.40588,0.1548353,-1.2510447
2019-01-17 11:00:00,0.74089,1.48178,0.219515816,-1.2622641840000002
2019-01-17 12:00:00,0.7077,1.4154,0.182972135,-1.232427865
2019-01-17 13:00:00,0.57647,1.15294,0.194986802,-0.9579531980000001
2019-01-17 14:00:00,0.4373,0.8746,0.166871826,-0.7077281740000001
2019-01-17 15:00:00,0.1296,0.2592,0.201357991,-0.057842009
2019-01-17 16:00:00,0.0,0.0,0.173184981,0.173184981
2019-01-17 17:00:00,0.0,0.0,0.275717535,0.275717535
2019-01-17 18:00:00,0.0,0.0,0.311388695,0.311388695
2019-01-17 19:00:00,0.0,0.0,0.288623865,0.288623865
